Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100502_T11_T12,84982.73,86819.73,89585.73,91906.81,93871.88,95780.78,96266.83,97107.06,98288.1,99404.51,100417.39,101345.69,102189.61,102990.48,103750.82,104361.62,104859.47,105228.12,105477.58,105657.98,105773.01,105712.29,105322.51,104922.3,104472.94,103997.32,103479.12,102885.63
100502_T13,12543.19,12767.56,13082.33,13386.36,13675.55,13972.7,14290.02,14734.22,15144.63,15558.72,15956.21,16339.47,16696.32,17056.03,17431.43,17765.3,18067.5,18335.35,18583.44,18819.96,19039.38,19218.93,19305.05,19400.72,19487.34,19575.69,19658.13,19722.48
100508,67918.34,93850.41,101285.56,103906.05,106301.67,108688.33,109608.85,110840.44,112178.62,113477.81,114675.29,115801.82,116887.67,117941.89,118944.68,119787.97,120498.18,121089.61,121589.38,122014.98,122352.77,122582.51,122569.42,122539.55,122461.77,122366.53,122236.44,122045.07
100509,19634.26,26222.1,27829.15,27991.15,28061.55,28118.09,28178.82,28300.64,28489.47,28664.71,28819.88,28959.95,29073.36,29178.78,29278.1,29348.36,29398.17,29419.46,29418.22,29404.52,29379.98,29319.91,29193.61,29066.73,28932.74,28793.5,28645.6,28482.69
100601_T11_T12,78063.9,105310.81,113676.54,116801.8,119933.08,123188.88,126665.62,130857.21,134536.36,138266.16,141874.04,145536.82,149255.7,152921.14,156379.94,159445.8,162074.53,164328.51,166386.3,168193.41,169708.42,171190.24,172350.82,173436.05,174448.78,175444.88,176402.61,177308.33
100601_T14,45121.49,52382.1,55309.93,56762.41,58124.89,59519.66,61014.05,62883.76,64739.99,66616.82,67924.85,69207.32,70465.85,71704.91,72901.84,73954.49,74868.93,75643.47,76297.93,76861.76,77336.03,77676.88,77739.16,77783.96,77787.83,77776.95,77738.83,77650.49
100602,57601.58,63200.7,65085.88,65814.08,67425.98,69106.72,71164.26,74571.53,77850.84,81009.19,83984.32,87033.35,89234.24,91196.31,93038.48,94610.43,95880.74,96862.42,97628.12,98172.27,98529.83,98749.03,98135.25,97521.82,96881.8,96245.62,95592.67,94901.2
100603,47458.19,49070.22,50535.02,51972.29,53530.54,57423.45,68792.98,81002.51,92267.62,95578.66,99612.74,104029.51,108711.97,113351.91,117967.78,122209.07,125782.76,128819.25,131604.03,133959.65,135941.2,137525.14,138383.54,138771.81,139035.28,139223.25,139347.25,139401.23
100605,57771.16,60872.36,70083.96,83959.4,86071.21,88317.41,91015.69,95066.16,98876.69,102514.02,105908.78,109300.29,112698.53,115859.91,118726.84,121274.66,123395.47,125176.44,126585.51,127691.94,128550.69,129211.72,129126.36,128951.15,128711.72,128423.57,128093.65,127707.75
100607,107440.99,130633.08,137108.09,138426.48,139290.86,140066.86,140996.76,142769.28,144844.0,146821.88,148670.36,150439.62,151979.02,153456.56,154937.05,156214.99,157350.89,158237.94,158872.25,159435.13,159976.31,160034.67,159327.66,158655.43,157926.01,157162.1,156334.81,155364.45
