Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100139,0.04,0.05,0.07,0.1,0.14,0.18,0.21,0.25,0.3,0.34,0.38,0.42,0.47,0.51,0.55,0.59,0.63,0.67,0.72,0.76,0.8,0.84,0.88,0.91,0.94,0.97,0.98,1.0
100140,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.05,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.16,0.17,0.18,0.18
100502_T11_T12,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.05,0.06,0.07,0.09,0.1,0.12,0.13,0.15,0.16,0.18,0.2,0.22,0.24,0.26,0.27,0.29,0.3,0.32,0.33,0.34
100502_T13,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.12,0.13,0.15,0.16,0.18,0.19,0.21,0.22,0.23,0.24,0.26,0.27,0.27
100508,0.01,0.01,0.01,0.02,0.03,0.04,0.05,0.06,0.08,0.1,0.12,0.14,0.17,0.2,0.22,0.25,0.29,0.32,0.35,0.39,0.42,0.46,0.49,0.52,0.54,0.57,0.59,0.61
100509,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.05,0.05,0.06,0.07,0.07,0.08,0.09,0.1,0.1,0.11,0.12,0.13,0.14,0.14,0.15,0.15,0.16,0.16
100601_T11_T12,0.03,0.04,0.06,0.09,0.12,0.16,0.19,0.23,0.27,0.31,0.35,0.4,0.44,0.48,0.53,0.57,0.62,0.66,0.71,0.76,0.81,0.85,0.89,0.93,0.96,0.99,1.02,1.04
100601_T14,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.06,0.08,0.1,0.12,0.15,0.18,0.21,0.25,0.28,0.32,0.36,0.4,0.44,0.49,0.53,0.57,0.6,0.63,0.66,0.69,0.71
100602,0.04,0.05,4.16,8.28,12.4,16.53,20.66,20.69,20.73,20.77,20.81,20.85,20.89,20.93,20.96,21.0,21.04,21.07,21.11,21.15,21.19,21.22,21.25,21.28,21.31,21.33,21.34,21.35
100603,0.0,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.05,0.06,0.07,0.09,0.11,0.12,0.14,0.16,0.18,0.2,0.22,0.25,0.27,0.29,0.31,0.33,0.34,0.36,0.37,0.39
100605,0.04,0.06,0.08,0.12,0.16,0.2,0.24,0.29,0.33,0.38,0.42,0.46,0.51,0.55,0.59,0.63,0.67,0.71,0.75,0.79,0.83,0.87,0.9,0.94,0.96,0.98,1.0,1.01
100607,0.0,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.06,0.08,0.11,0.14,0.17,0.21,0.25,0.29,0.33,0.38,0.43,0.48,0.52,0.57,0.62,0.66,0.69,0.73,0.76,0.79
100608,0.02,0.03,0.05,0.07,0.09,0.12,0.15,0.18,0.21,0.25,0.28,0.32,0.36,0.4,0.44,0.48,0.52,0.56,0.61,0.65,0.7,0.74,0.78,0.81,0.84,0.87,0.89,0.91
100609,0.05,0.07,0.1,0.14,0.19,0.24,0.3,0.36,0.42,0.48,0.54,0.6,0.67,0.73,0.79,0.86,0.92,0.98,1.05,1.12,1.19,1.25,1.3,1.36,1.4,1.44,1.47,1.5
100610_T11_T12,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.05,0.06,0.07,0.08,0.1,0.11,0.13,0.14,0.16,0.18,0.19,0.21,0.23,0.24,0.26,0.28,0.29,0.3,0.31,0.32
100610_T13,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.19,0.2
100611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.03,0.04,0.05,0.06,0.07,0.09,0.1,0.11,0.13,0.14,0.16,0.17,0.18,0.19,0.2,0.21,0.22
