BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
400107,189116.72,198200.41,203568.82,208504.63,214041.04,219825.59,225755.6,232107.59,237750.53,242926.33,247777.46,253950.06,265599.71,276945.69,287801.75,297998.55,307113.98,315424.99,323079.9,329948.93,336210.11,342262.71,348243.52,354169.8,359880.39,365223.71,369842.68,368851.47
400113,376632.32,428792.6,474105.5,494868.68,519747.07,574022.47,617300.61,637244.21,657163.55,673789.43,689772.6,708792.3,735124.14,760579.83,784967.22,807861.6,828600.51,847459.77,864634.89,880012.99,894089.13,907282.56,920166.73,932829.45,944923.55,956276.04,965818.47,962884.58
400119,204812.72,218407.04,237653.14,255356.32,273818.84,293023.3,299626.9,306199.44,313040.52,319551.54,325663.48,332321.31,342367.14,352182.9,361472.41,370161.24,377903.53,387464.99,393560.19,398916.51,403708.34,408282.58,412665.91,416859.73,420863.15,424645.51,427954.36,427741.39
400128,271065.04,279462.88,285425.62,291136.77,298233.37,305868.69,313724.04,322520.35,331389.16,339820.09,347959.64,357560.2,373417.44,388874.14,403568.73,417313.2,429653.62,452405.05,462386.27,471079.29,478860.02,486461.43,493878.27,501108.41,508083.0,514734.3,520603.45,520112.76
400217,430290.0,468836.18,502153.9,516426.46,534474.56,554546.69,575658.22,600864.63,628009.73,655325.52,682393.91,712447.28,755072.51,796205.99,834378.53,869504.69,900748.37,928271.41,952958.15,974279.6,993106.13,1010829.01,1027583.33,1043326.14,1058242.32,1072278.17,1084862.44,1084281.53
400400,309473.99,342299.95,360924.93,387468.29,475172.68,501747.13,523669.46,549313.2,576105.88,603121.71,627626.0,643786.08,674780.04,696552.6,717017.12,735911.0,752725.84,767669.21,780135.52,790705.92,799970.49,808526.42,816762.54,824698.79,832196.35,839199.78,845225.65,844084.21
400421,604381.27,667909.79,709706.53,747326.64,774749.35,803257.98,832325.83,862818.74,895309.33,924631.09,951970.49,983557.25,1032542.37,1078555.56,1121542.5,1161386.8,1197095.36,1229191.75,1258248.11,1283706.89,1306498.33,1327927.23,1348443.57,1367968.46,1386462.4,1403768.64,1418964.6,1416012.27
401010,306634.15,341615.34,359851.88,373416.49,387095.4,401904.93,416488.15,433005.21,447997.22,463045.13,477982.1,496422.99,527286.41,556907.8,584786.93,610760.99,634248.47,656176.54,675328.28,692099.88,707103.2,721268.13,734742.6,747452.01,759313.45,770286.46,779761.88,776513.3
401044,292592.08,309634.78,318555.46,325583.47,334337.26,344531.34,353095.47,362956.88,373098.26,382767.92,392120.52,404478.08,428071.0,450954.43,472673.74,493092.17,511736.92,528758.5,544342.24,558096.3,570469.72,582384.85,593902.11,604951.78,615416.58,625216.93,633733.54,630624.52
401053,215820.18,236763.81,245974.88,252596.96,260380.2,268790.47,277565.31,286589.53,295993.66,305015.59,313780.31,324584.32,343338.57,361535.49,378769.42,394996.42,409814.42,423290.3,435629.7,446558.79,456449.34,465840.01,474841.82,483410.91,491473.2,498996.5,505487.21,503658.15
401212,423990.34,475909.06,504918.64,526887.86,551007.27,575314.05,594026.33,616289.19,641643.06,667492.52,693261.77,736209.83,773990.37,810189.15,843723.56,874453.53,901600.62,925367.48,946561.72,964697.35,980588.46,995268.78,1009013.09,1021644.28,1033450.52,1044413.37,1053994.46,1053037.56
609001_609004,349001.6,359629.58,372776.12,456732.11,537622.3,549589.62,561031.15,571093.94,580372.26,589378.41,598070.96,608980.99,631640.93,731658.52,744375.93,773712.71,784967.03,801246.31,807864.29,813481.78,818187.34,822792.07,826984.16,831264.46,835232.08,838937.12,841591.11,836056.01
609036,272564.35,280732.86,287582.45,293627.23,301571.04,309977.29,317564.4,325735.51,334140.65,341921.0,349293.46,371378.01,388408.84,404965.79,434759.69,449566.52,463217.73,475698.96,487200.69,497169.97,505808.75,514150.5,552451.08,560435.07,568143.89,575458.36,581750.11,579564.22
609051,456619.89,490836.68,507029.73,520010.48,559214.68,575979.31,615613.67,634902.21,656630.45,680392.7,701693.3,726045.72,762992.91,828960.27,862286.14,893045.3,920161.25,948856.61,969305.81,1017607.5,1031830.32,1044982.87,1057960.04,1072251.26,1084860.31,1096710.51,1106659.44,1102905.53
609311_609302,380932.9,395808.13,410081.79,423109.55,438030.44,454018.31,470355.95,487372.08,505864.73,550248.98,575094.64,594758.87,654122.98,684100.28,712424.99,738654.59,761888.27,784617.5,802269.51,824769.83,837721.5,851649.19,863111.79,876233.37,887149.69,897381.47,905862.3,901629.56
609351,224206.56,231628.83,236057.22,240500.09,246195.05,252438.9,258840.88,265769.22,272827.03,279330.48,285475.6,293092.17,307336.24,321124.35,334024.05,345999.76,356850.52,366775.34,375749.7,383321.0,389894.7,396161.55,402249.81,408086.32,413612.89,418745.39,423166.89,420917.63
609595,59199.11,76865.96,81182.84,82770.28,84688.9,87339.16,90951.85,95844.09,102236.62,109400.89,116957.39,124640.22,132566.78,139895.89,146386.16,152008.86,156730.4,160586.43,163654.95,166054.24,167943.0,169401.5,170569.26,171518.6,172306.47,172971.14,173436.56,173341.33
609609,619691.45,679021.13,707923.6,729345.4,754084.32,781635.83,815844.56,867805.75,904389.98,941620.43,979281.77,1032808.01,1088966.73,1154698.56,1205487.56,1252771.6,1295309.9,1341348.01,1376243.68,1400828.84,1419853.1,1437375.8,1454136.2,1469897.87,1484832.11,1500486.34,1512203.33,1507551.64
609621,33054.42,34374.73,35193.51,35775.18,36394.87,37067.58,37754.44,38514.84,39351.2,40103.72,40788.12,41508.94,42616.87,43685.07,44626.32,45470.08,46203.73,46857.29,47407.85,47808.14,48101.87,48343.78,48565.85,48782.04,48994.16,49183.66,49324.87,49099.57
609621_11/33KV,33054.42,34374.73,35193.51,35775.18,36394.87,37067.58,37754.44,38514.84,39351.2,40103.72,40788.12,41508.94,42616.87,43685.07,44626.32,45470.08,46203.73,46857.29,47407.85,47808.14,48101.87,48343.78,48565.85,48782.04,48994.16,49183.66,49324.87,49099.57
609621_132/11KV,40501.45,40343.13,40659.38,40714.57,40559.79,40374.73,40157.05,39916.11,40042.14,40139.53,40204.83,40254.4,40335.73,40394.46,40422.57,40423.59,40395.76,40343.84,40265.53,40156.57,40021.76,39862.29,39687.85,39498.45,39295.18,39076.62,38838.99,38542.94
609657_609659,276657.55,309028.6,322580.35,333914.64,350071.13,368693.52,391277.59,419339.9,450458.66,483823.98,518442.98,562197.71,655902.15,697114.85,735033.47,768816.0,827328.67,868702.57,889927.5,906893.92,920882.4,933162.01,944485.77,954547.45,964106.61,974268.17,981787.84,980246.11
609904,519772.86,556065.16,597814.35,621494.82,648451.61,677693.6,711489.94,760802.94,793377.34,820578.65,847971.23,878193.07,923606.01,966992.7,1353098.67,1395720.63,1420163.48,1438613.96,1460723.95,1485704.07,1500628.48,1521518.92,1536966.79,1548676.37,1564488.48,1571300.65,1574089.62,1567453.17
609918,17358.46,19195.11,25323.17,31225.02,37291.85,43577.24,50140.25,51700.37,53709.77,55943.3,58291.58,60772.71,63591.93,66230.14,68638.42,70769.37,72613.91,74163.78,75468.79,76562.55,77507.56,78314.18,79043.38,79728.01,80365.28,80965.42,81450.28,81463.52
