BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
303846,240.08,568.29,921.44,1290.93,1672.9,2065.03,2466.43,2875.52,3247.74,3644.14,4030.28,4441.87,4835.24,5201.36,5539.79,5848.93,6129.39,6381.04,6625.94,6862.56,7088.49,7307.31,7516.41,7720.75,7919.56,8111.97,8297.1,8473.97
304200,703.47,1732.26,2855.67,4036.32,5257.8,6512.87,7797.69,9108.78,10303.29,11573.42,12814.85,14135.8,15400.43,16581.13,17671.94,18671.67,19577.93,20392.12,21186.04,21955.91,22692.53,23405.14,24087.36,24755.16,25406.17,26037.82,26647.34,27231.76
304881,133.68,195.68,230.16,253.38,270.76,284.71,296.46,306.71,311.61,317.95,322.71,328.79,332.99,335.13,335.54,334.39,331.9,328.31,324.89,321.58,318.17,314.92,311.67,308.62,305.73,302.95,300.24,297.58
304882,106.35,154.97,181.47,198.89,211.58,221.49,229.61,236.51,239.2,242.97,245.49,249.0,251.05,251.49,250.61,248.6,245.64,241.89,238.27,234.75,231.23,227.76,224.3,220.99,217.79,214.66,211.57,208.5
304899,109.38,159.63,187.23,205.52,218.98,229.6,238.39,245.94,249.14,253.47,256.52,260.59,263.16,264.06,263.57,261.89,259.18,255.63,252.21,248.89,245.53,242.26,238.99,235.87,232.87,229.94,227.07,224.21
400001,105.49,153.48,179.45,196.36,208.58,218.01,225.66,232.09,234.34,237.68,239.78,242.8,244.42,244.45,243.19,240.86,237.59,233.59,229.71,225.93,222.15,218.42,214.68,211.08,207.57,204.13,200.72,197.32
400016,583.1,1392.1,2263.67,3172.73,4109.8,5068.48,6046.34,7041.56,7939.97,8895.8,9823.18,10805.96,11743.35,12608.54,13402.9,14124.3,14769.09,15342.88,15895.93,16428.27,16932.49,17412.41,17864.86,18301.48,18720.19,19118.74,19494.74,19845.62
400071,64.44,94.46,111.2,122.54,131.06,137.9,143.66,148.67,151.05,153.7,155.56,158.03,159.59,160.11,159.77,158.72,157.08,154.93,152.83,150.78,148.71,146.7,144.69,142.77,140.91,139.1,137.31,135.54
400094,226.5,538.93,876.34,1229.69,1595.25,1971.08,2355.91,2749.46,3107.11,3487.76,3859.54,4254.71,4632.94,4984.88,5309.41,5607.06,5875.86,6116.76,6351.1,6577.55,6794.93,7003.83,7203.06,7397.35,7585.91,7767.89,7942.37,8108.36
400102,81.59,118.81,139.02,152.27,161.93,169.47,175.66,180.94,182.99,185.91,187.94,190.74,192.48,193.0,192.52,191.21,189.2,186.62,184.13,181.75,179.37,177.09,174.83,172.71,170.71,168.79,166.95,165.15
400107,43.89,64.08,75.18,82.54,87.98,92.26,95.79,98.82,100.06,101.77,102.95,104.54,105.53,105.84,105.59,104.87,103.74,102.29,100.89,99.53,98.16,96.83,95.51,94.24,93.03,91.85,90.7,89.55
400113,127.97,185.99,217.26,237.57,252.19,263.49,272.67,280.38,283.09,287.14,289.78,293.6,295.74,296.0,294.73,292.18,288.51,283.93,279.5,275.2,270.88,266.66,262.45,258.41,254.51,250.71,246.96,243.23
400119,26.76,39.34,46.43,51.29,55.03,58.05,60.63,62.91,64.06,65.52,66.67,68.08,69.12,69.72,69.97,69.9,69.55,68.98,68.45,67.94,67.4,66.91,66.43,66.0,65.6,65.23,64.89,64.57
400128,31.43,46.01,54.1,59.53,63.61,66.87,69.61,71.99,73.09,74.53,75.63,77.03,78.02,78.49,78.55,78.26,77.66,76.82,76.0,75.21,74.4,73.64,72.88,72.18,71.51,70.88,70.27,69.68
400217,115.25,168.5,197.9,217.55,232.14,243.72,253.36,261.66,265.37,270.3,273.87,278.6,281.75,283.14,283.05,281.68,279.27,275.96,272.86,269.84,266.78,263.84,260.92,258.18,255.59,253.1,250.7,248.34
400400,234.13,402.33,542.72,673.56,800.44,925.76,1051.04,1176.8,1285.93,1403.54,1516.54,1638.16,1752.79,1857.4,1952.1,2036.83,2111.79,2177.85,2242.23,2304.92,2364.83,2422.97,2478.66,2533.56,2587.41,2639.95,2690.92,2740.02
400421,359.45,618.98,836.16,1038.74,1235.35,1429.57,1623.79,1818.7,1987.9,2170.43,2345.96,2535.03,2713.18,2876.15,3023.63,3155.91,3273.26,3376.74,3478.22,3576.98,3671.5,3763.51,3851.92,3939.31,4025.3,4109.53,4191.59,4271.08
