BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
400001,7.87,10.44,14.77,19.18,23.64,34.89,42.1,47.62,53.16,58.69,59.41,60.09,60.85,61.57,62.37,63.19,64.04,64.91,65.79,66.67,67.56,68.41,69.24,70.06,70.83,71.59,72.31,72.86
400016,8.47,5.91,5.25,4.69,4.22,5.83,8.45,9.28,10.14,10.98,11.85,12.66,13.56,14.4,15.33,16.28,17.25,18.25,19.25,20.25,21.28,22.24,23.19,24.12,24.97,25.81,26.59,27.19
400071,0.17,0.2,3.89,14.47,25.1,35.76,47.21,54.6,55.45,56.29,57.17,57.99,58.91,59.8,60.79,61.82,62.88,63.97,65.06,66.16,67.27,68.34,69.39,70.42,71.4,72.37,73.31,74.01
400094,8.2,8.23,10.93,20.01,29.16,38.33,48.24,55.13,55.97,56.78,57.64,58.45,59.35,60.21,61.17,62.16,63.18,64.24,65.29,66.35,67.42,68.45,69.46,70.46,71.39,72.32,73.2,73.87
400102,25.51,25.55,27.15,28.79,32.87,39.46,44.53,48.11,48.88,49.63,50.42,51.17,52.0,52.8,53.69,54.6,55.54,56.5,57.48,58.45,59.44,60.39,61.31,62.22,63.07,63.9,64.69,65.3
400107,0.13,8.15,16.2,24.27,40.19,58.02,66.68,75.36,81.9,82.42,82.97,83.48,84.05,84.61,85.21,85.85,86.5,87.17,87.84,88.51,89.19,89.85,90.49,91.13,91.72,92.31,92.88,93.31
400113,0.11,0.13,0.17,0.23,3.23,9.28,13.48,17.72,18.53,19.34,20.21,21.04,21.97,22.9,23.93,25.0,26.11,27.25,28.41,29.58,30.75,31.89,32.99,34.08,35.12,36.13,37.11,37.88
400119,0.07,4.08,8.49,12.91,18.0,23.78,25.15,26.15,26.38,26.61,26.85,27.08,27.33,27.58,27.84,28.12,28.41,28.7,29.0,29.29,29.6,29.88,30.16,30.44,30.69,30.94,31.17,31.36
400128,0.15,0.18,1.23,2.32,4.64,8.22,11.04,12.88,13.31,13.75,14.2,14.63,15.1,15.56,16.06,16.58,17.11,17.65,18.2,18.75,19.32,19.85,20.37,20.88,21.34,21.8,22.23,22.57
400217,0.36,0.43,4.56,8.78,15.46,24.69,32.4,36.14,37.06,37.97,38.91,39.8,40.78,41.7,42.71,43.76,44.82,45.92,47.02,48.13,49.26,50.32,51.36,52.38,53.31,54.22,55.07,55.72
400400,63.08,61.33,60.85,60.42,60.03,61.05,62.77,63.27,63.79,64.31,64.86,65.38,65.96,66.52,67.14,67.78,68.44,69.12,69.8,70.49,71.19,71.86,72.51,73.14,73.74,74.33,74.88,75.31
400421,18.95,13.05,11.41,9.92,8.55,11.88,17.54,19.07,20.68,22.26,23.92,25.48,27.21,28.88,30.72,32.64,34.6,36.63,38.67,40.71,42.77,44.76,46.7,48.61,50.42,52.19,53.89,55.19
401010,0.18,0.22,1.76,6.92,12.13,17.37,23.03,27.0,27.58,28.15,28.76,29.33,29.98,30.6,31.27,31.98,32.7,33.44,34.19,34.94,35.71,36.44,37.15,37.84,38.48,39.11,39.69,40.15
401044,0.21,0.24,1.99,7.81,13.69,19.59,25.97,30.45,31.09,31.72,32.38,33.01,33.71,34.39,35.12,35.89,36.67,37.48,38.29,39.11,39.94,40.73,41.49,42.25,42.94,43.62,44.26,44.76
401053,0.13,0.53,0.96,1.45,1.97,2.52,3.06,3.64,4.24,4.83,5.46,6.05,6.7,7.34,8.05,8.78,9.54,10.32,11.1,11.89,12.68,13.45,14.19,14.93,15.63,16.32,16.98,17.48
401212,0.27,0.32,1.43,2.6,6.66,13.71,18.94,23.2,24.1,24.99,25.92,26.78,27.74,28.66,29.67,30.72,31.78,32.89,33.99,35.1,36.23,37.3,38.35,39.39,40.35,41.3,42.21,42.89
609001_609004,0.08,0.13,0.19,0.31,0.48,0.66,1.49,2.36,3.27,4.15,5.1,5.98,6.98,7.96,9.05,10.19,11.36,12.58,13.8,15.03,16.25,17.45,18.63,19.79,20.92,22.04,23.12,23.95
609036,0.18,0.23,0.31,0.46,0.65,0.88,1.43,2.01,2.62,3.23,3.86,4.46,5.12,5.76,6.46,7.19,7.94,8.71,9.48,10.26,11.04,11.8,12.53,13.25,13.92,14.59,15.21,15.69
609051,0.34,0.42,0.56,0.81,1.14,1.52,2.22,2.98,3.78,4.6,5.44,6.26,7.16,8.02,8.96,9.93,10.91,11.93,12.96,14.0,15.06,16.05,17.02,17.95,18.8,19.62,20.38,20.98
609311_609302,0.33,0.4,0.53,0.75,1.05,1.4,1.96,2.56,3.19,3.82,4.46,5.08,5.76,6.39,7.08,7.79,8.49,9.23,9.97,10.71,11.48,12.19,12.88,13.55,14.15,14.73,15.25,15.66
609351,10.17,10.22,10.31,10.47,10.68,10.92,14.65,18.4,22.2,25.97,29.79,30.54,31.39,32.21,33.11,34.05,35.02,36.02,37.02,38.02,39.03,40.01,40.96,41.91,42.81,43.7,44.55,45.2
609595,0.01,0.01,0.02,0.04,0.06,0.09,0.25,0.41,0.59,0.76,0.94,1.1,1.29,1.48,1.69,1.92,2.14,2.38,2.62,2.86,3.09,3.33,3.56,3.79,4.01,4.23,4.44,4.61
609609,0.38,0.47,1.63,2.9,4.28,5.7,7.5,8.36,9.26,10.17,11.11,12.01,13.01,13.95,14.98,16.04,17.11,18.23,19.35,20.48,21.64,22.72,23.78,24.81,25.74,26.64,27.48,28.13
609621,0.01,0.01,0.02,0.03,0.04,0.06,0.13,0.2,0.28,0.36,0.45,0.52,0.61,0.7,0.8,0.9,1.01,1.11,1.22,1.33,1.44,1.55,1.66,1.76,1.86,1.96,2.06,2.13
609621_11/33KV,0.01,0.01,0.02,0.03,0.04,0.06,0.13,0.2,0.28,0.36,0.45,0.52,0.61,0.7,0.8,0.9,1.01,1.11,1.22,1.33,1.44,1.55,1.66,1.76,1.86,1.96,2.06,2.13
609621_132/11KV,0.01,0.01,0.02,0.05,0.08,0.11,0.3,0.5,0.71,0.91,1.13,1.32,1.54,1.76,2.0,2.26,2.52,2.8,3.07,3.35,3.62,3.89,4.15,4.42,4.68,4.93,5.19,5.38
609657_609659,1.34,1.43,4.99,8.68,12.46,16.29,20.82,22.0,23.23,24.45,25.71,26.9,28.23,29.5,30.9,32.36,33.84,35.38,36.92,38.47,40.04,41.53,43.0,44.45,45.8,47.13,48.4,49.37
609904,0.27,0.32,0.42,5.58,17.21,40.52,76.97,100.34,118.76,119.66,120.61,121.52,122.52,123.5,124.57,125.67,126.81,127.98,129.16,130.35,131.56,132.71,133.83,134.93,135.95,136.95,137.89,138.63
609918,0.0,0.01,0.01,0.01,0.92,3.49,7.93,10.5,13.08,13.16,13.25,13.33,13.43,13.52,13.62,13.73,13.84,13.96,14.07,14.19,14.3,14.42,14.53,14.64,14.75,14.85,14.96,15.04
