BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
400094,14.46,14.85,15.37,15.95,16.39,16.79,20.29,20.75,21.3,21.89,22.54,23.21,24.0,24.72,25.4,26.03,26.55,27.0,27.35,27.66,27.91,28.27,28.42,28.55,28.65,28.72,28.78,28.8
400102,16.14,16.48,16.84,17.15,17.59,18.31,19.27,20.36,21.26,26.58,27.41,28.19,29.2,30.42,31.33,32.18,32.93,35.57,36.16,36.69,37.14,37.55,37.89,38.16,38.39,38.63,38.8,38.89
400107,8.91,9.17,9.48,9.83,10.28,10.9,11.33,11.79,12.15,12.52,12.87,13.22,13.66,14.11,14.5,14.87,15.2,15.48,15.74,15.97,16.14,16.29,16.41,16.51,16.59,16.66,16.71,16.75
400113,22.83,23.26,23.72,24.2,24.8,25.51,26.31,27.23,28.03,28.88,29.76,30.57,31.5,32.41,33.25,34.03,34.71,35.3,35.82,36.28,36.67,37.01,37.29,37.49,37.66,37.78,37.87,37.89
400119,10.2,10.4,10.74,11.08,11.46,11.99,12.52,13.14,13.77,14.42,15.07,15.73,16.51,17.31,18.08,18.79,19.42,20.15,20.39,20.6,20.78,20.94,21.05,21.14,21.21,21.26,21.29,21.3
400128,17.0,17.38,17.63,17.83,18.11,18.52,19.05,19.63,20.13,20.63,21.14,21.65,22.29,22.9,23.48,24.01,24.47,26.21,26.57,26.9,27.18,27.45,27.61,27.74,27.84,27.92,27.98,28.01
400217,26.41,26.99,27.77,28.66,29.83,31.52,33.32,34.83,36.35,37.99,39.73,41.52,43.57,45.58,47.42,49.09,50.56,51.82,52.9,53.82,54.59,55.23,55.71,56.07,56.36,56.58,56.75,56.87
400400,18.77,19.08,19.46,19.86,20.38,20.9,21.62,22.48,23.37,24.36,25.43,26.45,28.5,29.59,30.61,31.54,32.35,33.03,33.61,34.1,34.51,34.84,35.09,35.26,35.39,35.48,35.55,35.57
400421,35.78,36.48,37.39,38.22,39.28,40.93,43.15,45.44,47.19,48.99,50.88,52.78,54.73,56.64,58.4,59.98,61.37,62.56,63.59,64.48,65.22,65.83,66.3,66.64,66.9,67.09,67.22,67.27
401010,13.69,14.38,15.14,16.03,16.87,17.61,18.57,19.73,20.87,22.12,23.46,24.6,25.64,26.64,27.58,28.44,29.18,29.91,30.47,30.96,31.37,31.73,31.97,32.15,32.28,32.37,32.43,32.44
401044,16.56,16.75,17.0,17.25,17.58,18.11,18.83,19.67,20.4,21.06,21.74,22.44,23.29,24.13,24.9,25.6,26.21,26.74,27.2,27.61,27.95,28.26,28.49,28.66,28.79,28.87,28.91,28.93
401053,11.81,12.19,12.53,12.88,13.24,13.73,14.37,15.09,15.73,16.3,16.86,17.38,17.98,18.57,19.12,19.63,20.08,20.47,20.81,21.12,21.4,21.64,21.82,21.95,22.05,22.13,22.18,22.19
401212,26.53,26.98,27.63,28.28,29.09,30.31,31.94,33.88,35.92,37.86,39.76,43.44,45.64,47.71,49.39,50.91,52.23,53.36,54.33,55.15,55.83,56.38,56.8,57.08,57.28,57.43,57.53,57.57
609001_609004,22.53,22.8,23.43,23.77,24.18,24.92,25.62,26.32,26.98,27.65,28.35,29.08,30.4,40.6,40.87,43.08,43.28,44.35,44.39,44.19,43.93,43.68,43.36,43.04,42.72,42.39,42.04,41.68
609036,16.12,16.54,17.04,17.59,18.27,19.28,20.51,21.29,21.95,22.54,23.06,24.98,25.51,26.04,28.1,28.53,28.9,29.21,29.48,29.72,29.92,30.1,33.66,33.73,33.78,33.8,33.81,33.76
