BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
304882,39.0,64.0,76.0,89.0,104.0,117.0,132.0,153.0,176.0,200.0,226.0,254.0,284.0,314.0,348.0,381.0,411.0,433.0,453.0,475.0,500.0,524.0,544.0,558.0,570.0,583.0,593.0,594.0
304899,29.0,47.0,57.0,66.0,77.0,87.0,98.0,114.0,131.0,149.0,168.0,189.0,211.0,234.0,259.0,283.0,306.0,322.0,337.0,353.0,372.0,390.0,405.0,415.0,424.0,433.0,441.0,442.0
400001,57.0,92.0,110.0,129.0,149.0,168.0,188.0,217.0,248.0,282.0,316.0,355.0,395.0,436.0,482.0,526.0,566.0,594.0,620.0,648.0,681.0,712.0,737.0,753.0,767.0,782.0,794.0,793.0
400016,63.0,101.0,120.0,139.0,159.0,178.0,199.0,228.0,259.0,292.0,326.0,364.0,402.0,441.0,483.0,523.0,560.0,584.0,605.0,627.0,655.0,680.0,698.0,708.0,717.0,725.0,731.0,725.0
400071,59.0,95.0,114.0,134.0,155.0,176.0,198.0,230.0,264.0,300.0,338.0,381.0,425.0,471.0,521.0,570.0,615.0,647.0,676.0,708.0,746.0,781.0,810.0,829.0,847.0,865.0,880.0,881.0
400094,58.0,94.0,112.0,131.0,151.0,170.0,191.0,220.0,252.0,285.0,320.0,359.0,399.0,440.0,485.0,529.0,568.0,596.0,621.0,648.0,680.0,710.0,734.0,748.0,762.0,775.0,786.0,784.0
400102,73.0,117.0,140.0,164.0,189.0,213.0,240.0,276.0,317.0,359.0,404.0,454.0,505.0,558.0,616.0,672.0,724.0,761.0,793.0,829.0,871.0,911.0,943.0,964.0,983.0,1002.0,1018.0,1017.0
400107,43.0,70.0,84.0,99.0,115.0,130.0,147.0,170.0,196.0,223.0,252.0,284.0,317.0,351.0,389.0,426.0,460.0,484.0,506.0,530.0,559.0,586.0,608.0,623.0,637.0,650.0,662.0,663.0
400113,128.0,205.0,243.0,284.0,328.0,369.0,414.0,477.0,545.0,618.0,694.0,778.0,865.0,955.0,1055.0,1149.0,1237.0,1299.0,1354.0,1414.0,1486.0,1553.0,1607.0,1641.0,1673.0,1704.0,1731.0,1729.0
400119,29.0,48.0,57.0,67.0,78.0,88.0,100.0,115.0,133.0,151.0,170.0,192.0,214.0,237.0,263.0,287.0,310.0,326.0,341.0,357.0,376.0,394.0,409.0,419.0,428.0,437.0,445.0,445.0
400128,53.0,85.0,102.0,119.0,138.0,156.0,176.0,203.0,232.0,264.0,297.0,334.0,372.0,412.0,455.0,497.0,535.0,563.0,587.0,614.0,645.0,675.0,699.0,715.0,729.0,744.0,756.0,756.0
400217,92.0,148.0,176.0,207.0,240.0,271.0,306.0,353.0,405.0,460.0,517.0,582.0,648.0,717.0,793.0,865.0,932.0,980.0,1023.0,1070.0,1126.0,1178.0,1221.0,1248.0,1274.0,1300.0,1322.0,1322.0
400400,62.0,101.0,120.0,141.0,163.0,184.0,208.0,240.0,275.0,312.0,351.0,394.0,438.0,484.0,535.0,583.0,627.0,658.0,686.0,716.0,753.0,786.0,814.0,831.0,846.0,862.0,875.0,873.0
400421,119.0,192.0,229.0,269.0,311.0,351.0,396.0,457.0,524.0,596.0,670.0,753.0,838.0,926.0,1024.0,1116.0,1202.0,1263.0,1316.0,1376.0,1446.0,1512.0,1565.0,1598.0,1629.0,1660.0,1686.0,1684.0
401010,75.0,121.0,143.0,167.0,193.0,217.0,243.0,279.0,319.0,360.0,404.0,452.0,501.0,552.0,608.0,661.0,709.0,743.0,772.0,805.0,843.0,879.0,907.0,924.0,939.0,954.0,966.0,962.0
401044,77.0,124.0,147.0,172.0,199.0,224.0,252.0,290.0,331.0,376.0,422.0,474.0,526.0,581.0,642.0,699.0,752.0,790.0,824.0,860.0,904.0,945.0,978.0,999.0,1018.0,1037.0,1053.0,1052.0
401053,51.0,82.0,98.0,115.0,133.0,150.0,169.0,195.0,224.0,254.0,286.0,322.0,359.0,397.0,439.0,479.0,517.0,544.0,567.0,594.0,625.0,654.0,678.0,693.0,708.0,722.0,734.0,734.0
401212,63.0,102.0,122.0,143.0,166.0,187.0,211.0,244.0,279.0,317.0,357.0,402.0,447.0,495.0,547.0,597.0,643.0,677.0,706.0,738.0,777.0,812.0,842.0,860.0,878.0,895.0,910.0,909.0
609001_609004,51.0,82.0,98.0,115.0,132.0,149.0,168.0,194.0,222.0,251.0,282.0,317.0,352.0,389.0,429.0,467.0,503.0,528.0,550.0,574.0,602.0,629.0,650.0,663.0,675.0,687.0,696.0,694.0
609036,64.0,103.0,123.0,145.0,168.0,189.0,213.0,246.0,282.0,321.0,361.0,406.0,451.0,499.0,551.0,601.0,647.0,680.0,709.0,741.0,779.0,815.0,843.0,862.0,878.0,895.0,909.0,908.0
609051,147.0,237.0,284.0,334.0,387.0,438.0,494.0,571.0,655.0,744.0,838.0,943.0,1050.0,1161.0,1284.0,1401.0,1510.0,1588.0,1657.0,1733.0,1823.0,1907.0,1975.0,2019.0,2060.0,2100.0,2135.0,2134.0
609311_609302,97.0,156.0,186.0,218.0,252.0,285.0,320.0,369.0,423.0,480.0,539.0,606.0,673.0,744.0,822.0,895.0,963.0,1011.0,1054.0,1100.0,1156.0,1207.0,1249.0,1275.0,1298.0,1322.0,1342.0,1339.0
609351,51.0,82.0,97.0,114.0,131.0,148.0,166.0,191.0,218.0,247.0,276.0,310.0,343.0,378.0,417.0,453.0,486.0,510.0,530.0,552.0,579.0,603.0,623.0,634.0,645.0,655.0,663.0,660.0
609595,8.0,14.0,16.0,19.0,22.0,25.0,28.0,32.0,37.0,42.0,47.0,52.0,58.0,64.0,71.0,77.0,83.0,87.0,91.0,95.0,100.0,104.0,108.0,110.0,112.0,114.0,115.0,115.0
609609,135.0,217.0,259.0,304.0,351.0,396.0,446.0,514.0,588.0,667.0,749.0,841.0,935.0,1032.0,1140.0,1241.0,1335.0,1401.0,1459.0,1523.0,1600.0,1670.0,1727.0,1762.0,1795.0,1826.0,1853.0,1849.0
609621,7.0,11.0,13.0,16.0,18.0,20.0,23.0,26.0,30.0,34.0,38.0,43.0,48.0,53.0,58.0,63.0,68.0,72.0,74.0,78.0,82.0,85.0,88.0,90.0,92.0,93.0,94.0,94.0
609621_11/33KV,7.0,11.0,13.0,16.0,18.0,20.0,23.0,26.0,30.0,34.0,38.0,43.0,48.0,53.0,58.0,63.0,68.0,72.0,74.0,78.0,82.0,85.0,88.0,90.0,92.0,93.0,94.0,94.0
609621_132/11KV,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,7.0,7.0,8.0,9.0,10.0,11.0,11.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,15.0,15.0,15.0
609657_609659,103.0,166.0,198.0,232.0,269.0,303.0,341.0,393.0,450.0,510.0,573.0,643.0,715.0,789.0,872.0,949.0,1021.0,1072.0,1117.0,1165.0,1224.0,1278.0,1322.0,1349.0,1374.0,1399.0,1420.0,1417.0
609904,119.0,191.0,229.0,270.0,313.0,355.0,400.0,463.0,532.0,605.0,681.0,766.0,853.0,943.0,1043.0,1137.0,1224.0,1286.0,1342.0,1403.0,1475.0,1542.0,1597.0,1632.0,1665.0,1697.0,1724.0,1723.0
609918,2.0,3.0,4.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,16.0,17.0,19.0,20.0,21.0,22.0,23.0,24.0,26.0,27.0,27.0,28.0,28.0,29.0,29.0
