BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
400071,397734.77,408359.81,415772.63,421885.64,428517.01,436217.16,445762.8,456866.8,467638.47,478694.76,489920.68,501332.32,527979.29,539449.04,550817.29,562344.95,573001.44,585540.06,595236.37,604266.43,612747.33,650686.23,698018.66,702979.53,709122.55,712865.75,716069.13,727655.23
400094,295563.05,300474.91,306619.81,311785.15,317705.28,324939.11,333773.66,344315.23,353229.18,362488.98,371976.76,381686.62,391544.61,401567.02,411526.66,421311.13,430752.81,440099.07,448850.54,457029.79,464674.71,471679.35,477274.59,482127.43,486462.81,507929.77,511077.98,513665.86
400102,308755.03,315072.9,319883.91,325287.37,332934.49,342302.51,353808.04,367228.77,376969.22,387012.97,397200.78,407558.22,417952.1,430262.04,440359.0,450075.89,459370.39,477702.78,486356.81,494329.12,501617.02,508307.62,513689.51,518244.5,522312.63,525897.75,529038.57,531649.46
400107,189116.72,194046.53,198093.56,202000.5,206707.15,211798.86,217852.49,224885.04,230034.51,235208.45,240317.55,245406.24,250413.25,255365.67,260165.48,264730.44,269001.59,273202.22,277051.5,280628.13,283949.6,287035.64,289462.89,291568.92,293494.52,295238.42,296808.6,298139.25
400113,376632.32,395659.7,425026.62,434619.75,446975.21,470479.43,492589.0,509224.18,519414.36,529099.81,539160.07,549641.52,560337.87,571218.37,582029.59,592450.95,602337.53,612042.17,620861.23,628966.33,636362.27,643011.6,648437.69,653082.3,657190.99,660780.62,663880.68,666233.77
400119,204812.72,210473.77,214865.79,218373.71,222169.24,226492.93,231632.56,237831.33,243933.33,250091.64,256206.82,262338.84,268442.48,274522.11,280970.91,286686.63,292069.2,297359.82,302268.19,306865.82,311197.82,315286.36,318311.39,320971.54,323403.71,337304.65,339297.18,341024.13
400128,271065.04,275909.89,280053.8,284534.76,290229.66,296865.99,304953.35,314827.26,322387.44,330085.88,337864.23,345732.55,353652.14,361564.35,369307.22,376703.84,383662.15,390621.73,396981.9,402896.93,408506.04,413794.89,429711.65,433080.03,436148.88,438919.36,441415.65,443536.25
400217,430290.0,441373.27,450150.62,459564.76,471926.83,486858.45,505184.88,527330.01,546410.43,566444.09,587159.77,608788.26,631102.61,653960.29,676849.3,699320.59,721148.26,742918.81,763375.81,782451.3,800323.49,816708.96,829669.06,840777.31,850557.71,859052.34,866390.79,872549.1
400400,309473.99,317598.06,324190.98,339369.25,414959.53,424600.79,434015.25,445085.55,453918.77,463321.72,473602.43,484117.92,495146.28,506575.07,518091.18,529409.74,540371.99,551254.61,561410.93,570856.14,579625.32,587518.15,594020.95,599593.95,604431.67,608568.56,612067.91,614864.9
400421,604381.27,630457.53,643108.46,654399.08,668685.28,685629.37,706366.06,730560.05,751168.58,772565.13,794420.92,816940.44,839862.67,863076.86,885933.52,908023.43,929193.32,950221.32,969693.94,987677.44,1004191.0,1019123.25,1031126.92,1041300.05,1050223.77,1057932.08,1064529.06,1069881.9
401010,306634.15,319112.07,327141.91,334057.31,341780.4,351179.42,362246.2,375279.8,385551.53,396442.34,407862.4,419776.02,432056.26,444634.9,457287.75,469720.38,481719.67,494262.17,505237.7,515445.46,524814.37,533267.27,540181.32,546084.8,551248.86,555700.82,559500.5,562537.51
401044,292592.08,299296.79,304638.29,309975.77,316718.44,325144.84,335006.95,346719.71,355017.25,363512.17,372132.77,380852.07,389562.09,398309.58,406825.14,414995.19,422726.08,430422.37,437427.11,443893.49,449885.42,455332.0,459596.25,463205.09,466404.73,469198.15,471620.69,473541.09
401053,215820.18,225174.61,230643.57,235392.29,241160.01,248087.8,256366.61,265780.32,273262.07,280987.2,288980.59,297218.56,305594.74,314116.94,322458.49,330476.97,338043.11,345317.09,351945.6,357985.74,363482.36,368442.28,372349.75,375664.79,378585.79,381125.49,383310.61,385039.27
401212,423990.34,445707.56,459258.4,470280.99,483028.57,497320.57,512006.59,529401.14,546742.21,565141.09,584371.72,604651.83,625653.31,647272.54,669014.53,690466.12,711375.17,731905.21,751199.62,769140.09,785691.69,800790.39,813073.46,826600.29,849383.7,870962.35,877299.82,882451.78
609001_609004,349001.6,354253.3,362455.58,437806.83,512235.43,518729.74,526533.47,534595.09,541079.7,547798.51,554576.45,561570.91,568547.14,575540.42,583151.17,589734.55,596002.01,601374.13,606176.91,610480.99,614317.95,617636.54,620345.03,622500.84,663260.71,664207.08,664813.1,665002.09
609036,272564.35,276924.93,281439.44,286039.85,291574.87,297975.43,305778.75,314830.03,321450.66,328110.37,334726.53,341321.15,347721.72,354005.35,367170.49,372851.44,378131.04,383565.8,388434.31,399737.13,404070.27,408007.27,441388.74,444143.87,451568.7,453787.15,459500.01,461063.57
609051,456619.89,474317.18,485506.79,496820.59,510639.01,526736.68,546085.03,568665.87,584488.83,600892.32,617867.88,635487.26,653236.48,673556.71,691454.36,708886.78,725588.92,742324.96,757750.52,803036.75,815769.81,827243.17,837136.65,845463.41,852746.8,861110.18,866438.68,870621.68
609311_609302,380932.9,389329.83,398193.81,406672.74,416435.09,427853.78,441500.93,457543.19,470709.76,484332.96,498330.97,512742.33,535115.34,549685.52,564107.43,578007.0,591110.19,604058.39,615891.16,634380.73,644541.61,653819.0,661196.25,668828.38,674016.37,678410.28,682074.7,684775.85
609351,224206.56,227657.98,230221.68,233476.86,237775.21,243140.67,249747.28,257489.8,263211.96,269041.62,274966.74,280916.8,286895.55,292858.71,298580.9,303931.26,308880.83,313872.14,318272.5,322165.41,325732.71,328830.12,331314.96,333273.59,334919.37,336256.15,337308.81,338023.69
609595,59199.11,65877.85,67976.67,69044.63,70171.05,71628.1,73472.27,75763.72,78630.59,81965.34,85775.21,90078.2,94824.19,99949.38,105383.76,111011.93,116709.4,122371.46,127828.63,132980.23,137745.99,142020.56,145744.57,148917.01,151577.19,153755.87,155502.65,156844.97
609609,619691.45,640529.32,660814.39,679770.63,700672.55,723968.42,750894.98,781654.0,808806.59,837189.44,866693.9,897441.77,929044.7,961519.71,994175.33,1026463.9,1058080.59,1089805.92,1131239.31,1153650.74,1172372.11,1217066.38,1231013.5,1242599.99,1252531.75,1260912.1,1267746.89,1273058.54
609621,33054.42,33476.3,34094.09,34657.59,35261.63,35940.19,36742.5,37641.65,38406.09,39175.59,39927.44,40662.08,41363.8,42021.97,42634.36,43198.39,43702.49,44256.92,44733.64,45143.34,45569.36,45947.99,46272.68,46539.8,46776.12,46980.43,47157.5,47303.55
609621_11/33KV,33054.42,33476.3,34094.09,34657.59,35261.63,35940.19,36742.5,37641.65,38406.09,39175.59,39927.44,40662.08,41363.8,42021.97,42634.36,43198.39,43702.49,44256.92,44733.64,45143.34,45569.36,45947.99,46272.68,46539.8,46776.12,46980.43,47157.5,47303.55
609621_132/11KV,40501.45,40348.73,40659.63,40713.39,40562.35,40389.56,40200.02,39989.96,40289.16,40573.75,40835.6,41076.93,41297.85,41497.67,41679.87,41842.72,41984.52,42117.57,42229.38,42321.02,42400.4,42456.81,42496.12,42515.56,42518.76,42505.78,42477.24,42432.55
609657_609659,276657.55,288311.55,296889.41,306456.38,318486.16,331614.98,347772.53,367415.78,382736.9,399978.92,419221.47,440488.74,463576.32,488104.69,513630.5,539636.94,565493.25,592292.51,617710.57,641474.02,664441.73,715830.62,733921.96,749199.47,782172.43,840398.77,849373.92,860496.61
609904,519772.86,538534.43,550867.24,563409.3,578376.33,595337.47,616270.44,639079.66,658816.29,677880.03,697690.27,718509.08,740295.31,762824.19,785333.09,816368.12,837840.19,859254.93,879186.64,901539.67,918633.27,934066.25,946811.8,960496.07,970138.03,982129.03,989106.25,1002623.73
609918,17358.46,18047.16,18502.08,18858.26,19251.76,19723.82,20320.03,21083.85,22030.83,23108.19,24321.52,25684.99,27189.32,28824.73,30554.67,32336.48,34143.7,35944.25,37687.45,39345.82,40893.62,42291.32,43487.6,44525.44,45411.3,46154.73,46769.12,47245.18
