BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
304899,0.11,0.19,0.27,0.37,0.48,0.59,0.7,0.81,0.92,1.03,1.13,1.22,1.32,1.4,1.5,1.6,1.7,1.82,1.93,2.05,2.19,2.32,2.45,2.6,2.73,2.87,3.0,3.12
400001,7.87,10.09,12.32,15.38,20.5,25.63,25.76,25.89,26.01,26.13,26.23,26.33,26.44,26.51,26.6,26.69,26.77,26.86,26.95,27.06,27.19,27.31,27.44,27.59,27.72,27.85,27.98,28.11
400016,8.47,5.54,2.64,0.64,0.84,1.05,1.26,1.48,1.68,1.88,2.05,2.22,2.4,2.52,2.66,2.8,2.93,3.08,3.23,3.4,3.6,3.78,3.97,4.2,4.38,4.57,4.76,4.94
400071,0.17,0.29,0.4,0.55,0.71,0.89,1.05,1.21,1.38,1.54,1.69,1.82,1.98,2.1,2.25,2.4,2.56,2.73,2.9,3.09,3.31,3.5,3.71,3.94,4.16,4.37,4.59,4.78
400094,8.2,8.31,8.43,8.59,8.77,8.95,9.13,9.31,9.49,9.66,9.82,9.96,10.13,10.25,10.41,10.57,10.73,10.91,11.09,11.29,11.51,11.72,11.93,12.18,12.4,12.62,12.84,13.04
400102,25.51,25.55,25.61,25.71,25.84,25.98,26.11,26.25,26.38,26.51,26.62,26.73,26.85,26.92,27.02,27.11,27.2,27.3,27.41,27.53,27.68,27.82,27.96,28.14,28.29,28.45,28.61,28.76
400107,0.13,8.15,16.19,24.25,32.32,40.41,40.49,40.57,40.65,40.73,40.79,40.86,40.93,40.98,41.03,41.09,41.14,41.2,41.26,41.33,41.42,41.49,41.58,41.68,41.76,41.85,41.93,42.02
400113,0.11,0.13,0.16,0.21,0.27,0.34,0.41,0.48,0.55,0.61,0.67,0.72,0.79,0.83,0.89,0.94,1.0,1.06,1.13,1.23,1.34,1.46,1.59,1.74,1.88,2.04,2.2,2.37
400119,0.07,0.08,0.11,0.14,0.18,0.23,0.28,0.32,0.37,0.41,0.45,0.48,0.52,0.55,0.58,0.61,0.65,0.68,0.72,0.76,0.81,0.86,0.92,0.98,1.03,1.09,1.15,1.21
400128,0.15,0.17,0.22,0.29,0.38,0.48,0.57,0.67,0.76,0.85,0.93,1.01,1.09,1.14,1.21,1.28,1.34,1.41,1.49,1.57,1.68,1.77,1.88,2.0,2.11,2.22,2.34,2.45
400217,0.36,0.42,0.53,0.7,0.92,1.16,1.39,1.62,1.84,2.06,2.24,2.43,2.64,2.76,2.92,3.08,3.23,3.39,3.56,3.76,4.0,4.2,4.44,4.7,4.93,5.17,5.4,5.63
400400,63.08,61.08,59.08,57.68,57.76,57.86,57.95,58.04,58.13,58.22,58.29,58.36,58.45,58.5,58.56,58.63,58.69,58.76,58.83,58.92,59.03,59.12,59.23,59.36,59.47,59.59,59.71,59.83
400421,18.95,12.22,5.49,0.77,1.0,1.26,1.51,1.76,2.0,2.24,2.44,2.65,2.87,3.0,3.18,3.35,3.51,3.69,3.89,4.1,4.37,4.61,4.87,5.18,5.44,5.72,5.99,6.26
401010,0.18,0.26,0.35,0.47,0.62,0.77,0.92,1.07,1.22,1.36,1.49,1.61,1.74,1.84,1.97,2.09,2.22,2.35,2.5,2.66,2.85,3.03,3.22,3.43,3.63,3.83,4.04,4.23
401044,0.21,0.3,0.4,0.53,0.7,0.87,1.03,1.2,1.36,1.52,1.67,1.8,1.95,2.06,2.2,2.34,2.48,2.63,2.79,2.97,3.17,3.36,3.57,3.8,4.01,4.22,4.44,4.64
401053,0.13,0.21,0.29,0.4,0.52,0.64,0.76,0.88,1.0,1.12,1.23,1.33,1.44,1.52,1.63,1.75,1.86,1.98,2.11,2.25,2.41,2.55,2.71,2.88,3.04,3.21,3.37,3.52
401212,0.27,0.32,0.4,0.53,0.69,0.87,1.04,1.21,1.38,1.54,1.68,1.82,1.98,2.07,2.19,2.31,2.42,2.54,2.67,2.81,2.99,3.14,3.31,3.51,3.67,3.84,4.01,4.17
609001_609004,0.08,0.2,0.31,0.42,0.55,0.68,0.8,0.92,1.05,1.16,1.28,1.38,1.5,1.6,1.73,1.87,2.01,2.16,2.32,2.49,2.67,2.85,3.03,3.23,3.42,3.62,3.81,3.98
609036,0.18,0.26,0.36,0.48,0.63,0.79,0.93,1.08,1.23,1.37,1.51,1.63,1.76,1.86,1.99,2.12,2.25,2.38,2.53,2.69,2.87,3.04,3.22,3.43,3.61,3.8,3.98,4.15
609051,0.34,0.45,0.6,0.8,1.04,1.3,1.55,1.81,2.06,2.3,2.51,2.72,2.95,3.1,3.3,3.51,3.7,3.92,4.15,4.41,4.72,5.0,5.31,5.67,5.98,6.31,6.65,6.96
609311_609302,0.33,0.42,0.55,0.72,0.94,1.19,1.41,1.65,1.88,2.09,2.29,2.48,2.68,2.82,3.0,3.17,3.34,3.52,3.72,3.94,4.19,4.42,4.67,4.96,5.21,5.46,5.72,5.96
609351,10.17,10.28,10.39,10.53,10.69,10.86,11.02,11.18,11.34,11.49,11.64,11.77,11.91,12.03,12.17,12.32,12.47,12.63,12.79,12.97,13.17,13.35,13.54,13.76,13.95,14.14,14.34,14.51
609595,0.01,0.03,0.05,0.07,0.08,0.1,0.12,0.14,0.16,0.17,0.19,0.21,0.22,0.24,0.26,0.29,0.31,0.34,0.36,0.39,0.42,0.45,0.49,0.52,0.55,0.59,0.62,0.65
609609,0.38,0.51,0.67,0.9,1.17,1.47,1.75,2.04,2.31,2.58,2.83,3.06,3.32,3.49,3.72,3.94,4.16,4.4,4.66,4.94,5.28,5.58,5.91,6.29,6.63,6.97,7.32,7.65
609621,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.19,0.2,0.22,0.23,0.25,0.27,0.29,0.31,0.32,0.34,0.36
609621_11/33KV,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.19,0.2,0.22,0.23,0.25,0.27,0.29,0.31,0.32,0.34,0.36
609621_132/11KV,0.01,0.03,0.06,0.08,0.1,0.12,0.15,0.17,0.19,0.21,0.23,0.25,0.27,0.29,0.32,0.34,0.37,0.4,0.43,0.46,0.5,0.53,0.56,0.59,0.62,0.65,0.69,0.71
609657_609659,1.34,1.51,1.7,1.94,2.23,2.54,2.82,3.11,3.4,3.68,3.94,4.17,4.44,4.64,4.88,5.14,5.39,5.66,5.95,6.25,6.6,6.92,7.27,7.65,7.99,8.34,8.69,9.0
609904,0.27,0.39,13.67,26.98,40.33,53.7,67.05,67.27,67.49,67.7,67.9,68.08,68.28,68.43,68.62,68.81,69.0,69.21,69.43,69.68,69.96,70.23,70.51,70.83,71.12,71.43,71.73,72.02
609918,0.0,0.02,1.89,3.77,5.65,7.52,9.4,9.41,9.42,9.43,9.44,9.45,9.46,9.47,9.48,9.49,9.5,9.52,9.53,9.55,9.56,9.58,9.59,9.61,9.62,9.64,9.65,9.67
