BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
400102,18.78,22.32,25.81,28.74,31.16,33.26,35.07,36.63,37.62,39.91,42.43,44.17,46.06,47.86,49.59,51.26,52.85,54.38,55.64,56.65,57.42,57.96,58.3,58.62,58.92,59.2,59.47,59.71
400107,10.66,12.82,15.01,16.9,18.53,19.99,21.3,22.48,23.19,24.71,26.37,27.56,28.84,30.07,31.26,32.41,33.52,34.58,35.49,36.23,36.83,37.27,37.59,37.89,38.18,38.46,38.73,38.98
400113,69.16,82.04,94.64,105.17,113.81,121.2,127.54,132.96,136.33,144.42,153.3,159.41,166.01,172.32,178.38,184.2,189.78,195.11,199.5,203.0,205.64,207.4,208.48,209.49,210.43,211.3,212.11,212.84
400119,9.67,11.62,13.59,15.29,16.75,18.04,19.2,20.24,20.87,22.23,23.72,24.78,25.92,27.02,28.08,29.1,30.09,31.04,31.84,32.5,33.02,33.41,33.69,33.95,34.21,34.45,34.68,34.9
400128,12.23,14.57,16.88,18.83,20.46,21.87,23.1,24.16,24.85,26.4,28.09,29.28,30.56,31.78,32.96,34.09,35.17,36.2,37.06,37.75,38.29,38.67,38.91,39.15,39.37,39.58,39.77,39.96
400217,27.7,33.07,38.42,42.97,46.8,50.14,53.07,55.63,57.23,60.81,64.71,67.44,70.39,73.22,75.94,78.55,81.06,83.47,85.5,87.15,88.44,89.34,89.95,90.53,91.08,91.6,92.09,92.56
400400,87.74,107.04,127.1,145.17,161.35,176.37,190.39,203.51,213.35,230.92,250.24,265.46,281.87,298.18,314.35,330.38,346.33,362.2,376.65,389.67,401.29,411.21,419.91,428.54,437.09,445.54,453.9,462.16
400421,96.79,118.17,140.44,160.53,178.52,195.25,210.89,225.53,236.48,256.01,277.49,294.44,312.73,330.92,348.99,366.93,384.77,402.54,418.73,433.33,446.36,457.52,467.32,477.03,486.65,496.16,505.57,514.85
401010,124.04,156.23,190.98,224.1,255.39,285.78,315.35,344.11,367.73,405.31,446.97,482.06,520.04,558.58,597.68,637.31,677.38,717.87,755.98,791.62,824.65,854.6,882.11,909.58,936.99,964.33,991.56,1018.66
401044,30.07,35.9,41.69,46.61,50.72,54.31,57.45,60.21,61.9,65.74,69.95,72.78,75.83,78.75,81.55,84.24,86.83,89.3,91.35,92.99,94.25,95.09,95.62,96.12,96.59,97.02,97.43,97.8
401053,30.2,36.12,42.07,47.14,51.39,55.13,58.42,61.34,63.12,67.09,71.43,74.49,77.78,80.95,84.0,86.94,89.78,92.51,94.79,96.66,98.12,99.15,99.86,100.53,101.16,101.76,102.32,102.85
401212,64.46,79.49,95.36,109.97,123.34,136.0,148.06,159.55,168.28,183.24,199.75,213.14,227.6,242.13,256.73,271.38,286.04,300.73,314.3,326.74,338.04,348.06,357.04,365.99,374.9,383.77,392.58,401.33
609001_609004,25.95,31.05,36.23,40.62,44.29,47.52,50.36,52.86,54.29,57.6,61.21,63.7,66.38,68.94,71.39,73.73,75.97,78.11,79.86,81.25,82.29,82.95,83.34,83.69,84.0,84.27,84.51,84.71
609036,10.99,13.13,15.29,17.12,18.65,20.0,21.18,22.22,22.85,24.26,25.81,26.89,28.05,29.16,30.22,31.24,32.22,33.16,33.94,34.56,35.04,35.36,35.57,35.76,35.94,36.1,36.25,36.39
609051,55.72,66.62,77.55,86.88,94.72,101.62,107.7,113.05,116.35,123.66,131.65,137.25,143.26,149.02,154.55,159.87,164.98,169.88,173.96,177.26,179.82,181.59,182.77,183.88,184.92,185.89,186.8,187.64
609311_609302,52.68,62.85,73.0,81.57,88.69,94.87,100.24,104.9,107.75,114.34,121.53,126.51,131.87,136.99,141.89,146.57,151.04,155.3,158.8,161.58,163.68,165.05,165.87,166.64,167.33,167.97,168.54,169.04
609351,15.74,18.74,21.73,24.24,26.3,28.08,29.61,30.93,31.69,33.54,35.56,36.92,38.38,39.78,41.1,42.36,43.55,44.69,45.61,46.31,46.82,47.1,47.23,47.34,47.43,47.5,47.55,47.58
609595,1.07,1.27,1.48,1.66,1.8,1.93,2.04,2.14,2.2,2.33,2.47,2.57,2.68,2.78,2.88,2.98,3.06,3.15,3.22,3.27,3.32,3.34,3.36,3.37,3.38,3.4,3.41,3.42
609609,61.87,73.94,86.05,96.33,104.93,112.45,119.03,124.78,128.29,136.25,144.92,150.82,157.16,163.21,168.99,174.52,179.79,184.82,188.95,192.23,194.68,196.27,197.21,198.06,198.84,199.55,200.18,200.73
609621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609621_11/33KV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609621_132/11KV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609657_609659,36.8,43.89,50.93,56.88,61.84,66.15,69.89,73.13,75.11,79.65,84.62,88.05,91.73,95.23,98.59,101.8,104.87,107.79,110.18,112.07,113.49,114.42,114.97,115.47,115.94,116.36,116.74,117.08
609904,78.02,93.46,109.03,122.44,133.86,143.96,152.93,160.91,166.02,176.81,188.5,196.49,205.12,213.35,221.17,228.58,235.73,242.64,248.41,253.06,256.68,259.11,260.72,262.23,263.66,264.99,266.22,267.36
609918,0.29,0.35,0.4,0.45,0.49,0.53,0.56,0.59,0.61,0.65,0.69,0.72,0.75,0.78,0.81,0.84,0.87,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99
