BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
401212,83.91,98.17,106.54,113.39,120.62,126.31,127.7,129.1,131.06,133.23,137.27,140.52,147.4,155.49,161.72,167.54,172.79,177.39,181.66,185.32,188.58,191.72,194.8,197.78,200.61,203.25,205.54,204.45
609001_609004,59.7,61.64,63.23,79.52,96.12,98.41,102.8,104.16,105.43,106.64,112.87,120.01,125.89,138.69,141.54,144.27,146.69,149.01,150.57,151.86,152.92,153.99,155.0,156.1,157.11,158.03,158.79,157.6
609036,50.97,52.68,53.47,53.91,54.86,55.82,56.42,56.9,57.57,58.05,59.32,61.9,69.12,73.15,77.39,80.69,83.78,86.64,89.35,91.68,93.74,95.82,97.91,100.07,102.18,104.2,105.93,105.02
609051,92.61,100.47,102.96,104.14,108.55,110.4,114.22,115.42,117.13,118.49,123.65,130.53,142.02,148.02,154.24,159.82,165.08,170.12,174.35,177.91,181.08,184.19,187.32,190.86,194.2,197.39,200.08,198.48
609311_609302,91.89,93.83,95.61,96.53,97.42,98.33,99.43,101.39,104.54,110.86,114.24,120.66,128.26,132.81,136.06,139.0,141.4,143.41,144.91,147.16,149.88,152.55,155.24,158.07,160.81,163.41,165.54,163.7
609351,48.75,50.21,59.86,69.3,69.79,70.28,70.56,70.65,70.87,71.06,71.23,71.93,74.68,77.33,79.94,82.39,84.65,86.74,88.68,90.29,91.7,93.12,94.58,96.06,97.5,98.84,100.0,99.04
609595,14.89,20.54,21.69,21.87,22.02,22.24,22.53,22.92,23.42,24.0,24.66,25.37,26.13,26.87,27.68,28.5,29.21,29.8,30.28,30.64,30.92,31.12,31.27,31.39,31.48,31.55,31.57,31.46
609609,113.08,127.35,132.85,136.01,139.94,144.08,148.4,156.02,159.83,163.77,167.95,173.78,188.75,200.38,210.72,220.61,229.77,239.09,247.05,252.28,256.95,261.51,265.54,269.81,273.78,277.57,280.78,278.88
609621,2.59,2.88,3.0,3.05,3.12,3.18,3.25,3.32,3.48,3.67,3.84,4.01,4.25,4.51,4.72,4.92,5.09,5.24,5.36,5.45,5.52,5.57,5.62,5.67,5.73,5.77,5.81,5.79
609621_11/33KV,2.59,2.88,3.0,3.05,3.12,3.18,3.25,3.32,3.48,3.67,3.84,4.01,4.25,4.51,4.72,4.92,5.09,5.24,5.36,5.45,5.52,5.57,5.62,5.67,5.73,5.77,5.81,5.79
609621_132/11KV,10.68,10.65,10.72,10.74,10.71,10.66,10.62,10.57,10.56,10.54,10.52,10.49,10.45,10.41,10.37,10.31,10.26,10.19,10.12,10.05,9.97,9.89,9.8,9.71,9.61,9.51,9.41,9.3
609657_609659,71.94,79.32,81.43,82.53,84.59,86.65,88.72,91.58,95.23,99.27,104.56,113.63,124.58,137.51,144.55,151.0,156.67,163.05,167.43,170.94,173.85,176.4,178.79,181.03,183.19,185.3,187.0,186.57
609904,97.01,105.85,112.68,116.17,120.4,124.77,130.61,135.67,138.69,140.58,143.05,146.51,156.82,165.56,214.29,221.59,227.6,232.68,238.06,242.99,247.04,251.85,256.12,260.14,264.59,267.89,270.39,268.43
609918,3.55,4.03,5.44,6.77,8.11,9.46,10.81,10.92,11.06,11.21,11.37,11.58,11.92,12.24,12.56,12.94,13.31,13.62,13.89,14.12,14.33,14.52,14.69,14.85,15.01,15.17,15.29,15.26
