BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
400001,246803.62,273851.68,287038.65,296748.68,307707.07,319421.1,331806.47,344515.67,357254.8,370276.0,383299.52,398264.12,419719.75,440577.17,460391.8,478935.62,495755.09,510976.34,524602.57,536397.57,546833.07,556167.47,564962.98,573218.35,580887.3,587952.59,593953.05,591909.18
400016,368833.64,402539.59,418529.94,430939.56,444084.93,458260.46,473346.97,490441.04,511774.73,529612.11,563707.85,586442.31,622169.24,657630.1,686166.14,715294.64,736586.42,754984.49,771170.02,784791.94,796320.22,806543.59,815705.18,823763.28,830774.05,836737.38,841303.84,837427.95
400071,397734.77,422542.09,445016.96,454110.04,463716.09,473831.38,484408.26,497031.86,508121.17,519042.07,574389.12,589338.14,665397.69,711894.06,730832.43,761663.11,775988.86,793106.44,803852.48,812778.82,820318.91,827161.45,833390.0,838968.58,844025.26,848539.58,852085.02,848756.73
400094,295563.05,304074.54,314287.78,322719.15,331656.42,341049.5,375442.59,385268.39,396249.71,407219.47,438433.41,452439.22,494498.39,515633.59,535970.96,554914.81,571329.58,585686.01,597690.69,609267.91,617999.07,625933.18,633217.26,640591.02,647285.55,653271.5,658152.53,654933.58
400102,308755.03,328954.32,338205.31,345570.42,354757.12,364815.52,375676.79,387836.99,399130.27,409833.18,420204.71,442418.18,467244.55,493155.45,553453.48,583541.2,603054.4,620774.9,637045.09,651536.57,664668.45,677142.05,689190.33,700820.61,711962.08,722734.62,732042.47,729682.75
400107,189116.72,199191.0,204726.63,209656.18,215181.6,220947.17,226846.23,233153.61,238298.11,242966.24,247313.72,252997.13,264162.34,275029.1,285402.81,295109.61,303723.56,311519.85,318644.38,324964.32,330655.92,336123.11,341502.73,346811.67,351893.31,356597.68,360580.65,358982.57
400113,376632.32,434545.13,564001.6,711495.09,738274.54,794315.94,839194.38,860917.65,881730.34,899430.37,914474.43,932875.11,958806.65,984024.82,1008246.21,1030990.37,1051551.9,1070187.92,1087073.43,1102072.26,1115663.43,1128294.87,1140524.63,1152129.98,1163084.39,1173217.54,1181529.77,1177501.95
400119,204812.72,220085.17,239592.92,257869.51,276232.84,294739.03,301216.61,307629.96,313649.3,319349.11,324691.35,330638.23,350846.97,360025.92,368793.79,377072.23,384286.13,393289.33,398699.34,403338.65,407379.3,411172.54,414747.54,418107.07,421255.89,424165.8,426597.24,425527.26
400128,271065.04,280112.59,286542.67,292579.04,299972.19,307862.6,315917.56,399924.47,407470.38,414594.11,421827.7,442725.27,457777.56,472466.71,486372.98,511219.77,523067.58,533424.9,542917.71,551079.4,558279.68,565263.0,572023.31,578561.27,584815.38,590721.22,595849.27,594681.97
400217,430290.0,472156.48,506745.34,521541.55,540318.88,560796.53,581857.22,605671.65,630112.92,654877.05,679735.32,708373.56,750506.1,791858.27,830672.79,866629.73,898708.75,926931.74,952065.33,973494.33,992060.29,1009199.99,1025105.15,1039803.89,1053549.03,1066327.59,1077627.06,1075821.78
