BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
303846,240.08,883.98,1576.35,2333.14,3149.69,4022.82,4946.3,5922.26,6857.97,7850.8,8826.64,10029.87,11193.67,12283.44,13298.13,14233.84,15090.22,15870.38,16631.92,17368.16,18075.24,18762.07,19421.75,20052.57,20652.72,21220.28,21753.24,22249.46
304200,703.47,2743.58,4966.42,7398.58,10020.4,12823.2,15786.03,18919.31,21923.95,25108.57,28246.98,32110.12,35850.93,39361.75,42628.65,45648.57,48410.07,50927.39,53388.8,55775.63,58071.97,60300.55,62444.29,64497.91,66455.86,68312.28,70060.97,71695.4
304881,133.68,218.2,250.65,274.14,293.91,311.75,328.1,343.82,354.28,365.61,374.56,391.1,404.04,413.02,418.75,421.68,422.18,420.79,419.28,417.55,415.45,413.33,411.01,408.5,405.78,402.84,399.68,396.29
304882,106.35,172.8,197.63,215.19,229.67,242.52,254.12,265.13,271.96,279.39,284.93,296.19,304.62,309.95,312.76,313.5,312.46,310.03,307.49,304.81,301.92,298.94,295.8,292.51,289.06,285.43,281.64,277.66
304899,109.38,178.0,203.9,222.36,237.7,251.41,263.84,275.7,283.26,291.47,297.73,309.98,319.31,325.43,328.94,330.25,329.68,327.63,325.48,323.16,320.6,317.96,315.16,312.2,309.07,305.76,302.27,298.59
400001,105.49,171.14,195.43,212.45,226.41,238.71,249.75,260.17,266.43,273.31,278.3,288.82,296.58,301.26,303.51,303.74,302.21,299.38,296.44,293.35,290.07,286.67,283.11,279.39,275.5,271.44,267.2,262.78
400016,583.1,2176.43,3890.77,5757.39,7764.95,9904.08,12158.72,14537.97,16803.43,19203.74,21553.82,24442.49,27229.98,29821.12,32219.02,34418.63,36406.76,38205.38,39946.37,41622.92,43221.87,44752.29,46205.42,47576.84,48861.92,50055.73,51153.1,52148.51
400071,64.44,105.5,121.51,133.24,143.21,152.24,159.87,167.11,171.74,176.74,180.55,187.98,193.65,197.32,199.39,200.16,199.81,198.57,197.22,195.78,194.18,192.55,190.81,188.97,187.02,184.96,182.79,180.49
400094,226.5,840.13,1502.22,2226.32,3008.03,3844.88,4730.2,5668.63,6567.3,7520.48,8459.51,9614.44,10732.8,11779.88,12752.91,13653.09,14473.95,15220.96,15949.9,16654.66,17334.49,17990.6,18619.77,19220.25,19790.2,20327.66,20830.59,21296.8
400102,81.59,132.48,151.4,164.75,175.77,185.57,194.42,202.83,208.05,213.78,218.13,226.89,233.56,237.85,240.26,241.13,240.66,239.18,237.62,235.99,234.21,232.42,230.55,228.6,226.57,224.45,222.24,219.93
400107,43.89,71.46,81.87,89.31,95.51,101.02,106.02,110.77,113.77,117.02,119.49,124.36,128.05,130.44,131.78,132.24,131.96,131.1,130.2,129.23,128.18,127.09,125.95,124.74,123.47,122.14,120.73,119.26
400113,127.97,207.4,236.61,257.04,273.75,288.51,301.78,314.3,321.85,330.19,336.34,349.25,358.85,364.8,367.82,368.44,366.98,363.9,360.7,357.33,353.7,349.99,346.1,342.04,337.8,333.37,328.74,323.92
400119,26.76,43.86,50.57,55.5,59.73,63.56,67.1,70.52,72.84,75.35,77.38,80.99,83.87,85.93,87.33,88.15,88.47,88.41,88.33,88.21,88.01,87.82,87.61,87.35,87.07,86.74,86.38,85.99
400128,31.43,51.3,58.91,64.41,69.04,73.23,77.04,80.7,83.1,85.7,87.78,91.63,94.67,96.73,98.03,98.69,98.78,98.46,98.08,97.66,97.14,96.65,96.11,95.53,94.92,94.25,93.54,92.79
400217,115.25,187.89,215.52,235.37,251.99,266.87,280.4,293.32,301.7,310.82,317.87,331.4,341.87,348.95,353.24,355.2,355.23,353.69,352.13,350.37,348.34,346.28,344.08,341.73,339.22,336.56,333.72,330.72
400400,234.13,518.82,751.58,991.08,1242.36,1506.84,1783.7,2074.82,2348.67,2639.55,2923.21,3279.55,3621.35,3937.91,4229.44,4495.7,4736.45,4954.61,5167.48,5374.25,5573.16,5766.58,5952.88,6131.65,6302.42,6464.73,6618.08,6761.92
400421,359.45,799.64,1160.81,1532.53,1922.64,2333.18,2762.95,3214.66,3639.59,4091.28,4532.03,5085.88,5617.0,6109.73,6563.38,6978.35,7354.26,7695.02,8028.97,8353.31,8665.7,8970.17,9264.12,9546.94,9817.96,10076.51,10321.86,10553.23
401010,485.43,1541.55,2621.34,3786.53,5032.93,6358.84,7753.1,9221.8,10617.32,12093.63,13540.77,15324.95,17040.3,18635.04,20109.99,21462.22,22683.41,23786.76,24851.78,25877.09,26854.88,27790.37,28677.65,29513.89,30296.09,31021.09,31685.55,32285.93
401044,106.47,173.55,199.03,217.34,232.59,246.26,257.8,268.68,275.31,282.47,287.7,298.61,306.61,311.44,313.63,313.7,311.96,308.82,305.53,302.08,298.36,294.53,290.51,286.31,281.9,277.29,272.47,267.43
401053,99.06,160.85,183.81,200.03,213.34,225.12,235.65,245.61,251.66,258.2,263.04,273.05,280.4,284.89,286.98,287.16,285.69,282.92,280.05,276.98,273.71,270.34,266.8,263.1,259.23,255.17,250.93,246.49
401212,222.09,541.64,827.03,1127.69,1447.49,1786.91,2144.7,2522.36,2881.28,3263.87,3639.79,4109.79,4563.56,4988.56,5383.59,5749.03,6084.99,6391.78,6695.04,6990.74,7277.51,7559.57,7834.13,8100.68,8358.66,8607.5,8846.59,9075.29
609001_609004,102.15,165.23,187.92,203.62,216.22,227.09,236.8,245.67,250.7,256.35,260.13,269.26,275.63,279.19,280.56,279.94,277.83,274.48,271.06,267.48,263.59,259.69,255.65,251.45,247.11,242.6,237.92,233.07
609036,26.84,43.54,49.69,54.0,57.54,60.64,63.42,66.01,67.57,69.26,70.49,73.13,75.05,76.21,76.76,76.78,76.39,75.65,74.89,74.1,73.24,72.36,71.45,70.5,69.51,68.48,67.4,66.28
609051,110.53,179.72,205.63,223.99,239.2,252.7,264.88,276.38,283.49,291.21,297.0,308.75,317.52,323.07,326.02,326.81,325.84,323.38,320.85,318.19,315.24,312.26,309.12,305.83,302.38,298.77,294.98,291.02
609311_609302,102.67,166.59,190.2,206.75,220.32,232.34,243.04,253.1,259.19,265.77,270.66,280.91,288.47,293.15,295.4,295.67,294.31,291.6,288.82,285.93,282.76,279.56,276.23,272.75,269.13,265.36,261.43,257.33
609351,63.74,103.02,117.11,126.89,134.77,141.67,147.67,153.26,156.56,160.13,162.66,168.3,172.38,174.81,175.79,175.54,174.33,172.36,170.41,168.39,166.19,163.98,161.71,159.37,156.96,154.47,151.91,149.26
609595,0.4,0.65,0.74,0.81,0.87,0.92,0.96,1.0,1.03,1.06,1.08,1.13,1.16,1.18,1.19,1.2,1.2,1.19,1.18,1.17,1.16,1.15,1.14,1.13,1.12,1.11,1.09,1.08
609609,149.53,243.26,278.44,303.51,324.28,342.92,359.1,374.34,383.68,393.9,401.49,417.13,428.7,435.99,439.7,440.48,438.87,435.18,431.47,427.51,423.25,418.96,414.49,409.83,404.98,399.93,394.68,389.21
609621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609621_11/33KV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609621_132/11KV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609657_609659,61.41,99.9,114.38,124.65,133.19,140.79,147.62,154.16,158.25,162.71,166.09,172.76,177.86,181.1,182.86,183.45,183.02,181.76,180.44,179.03,177.52,176.0,174.4,172.73,170.98,169.16,167.26,165.27
609904,218.42,356.23,408.99,447.1,479.17,508.07,533.02,556.76,571.94,588.38,600.72,625.09,643.63,655.66,662.25,664.42,662.9,658.5,653.9,648.95,643.5,637.95,632.11,625.96,619.48,612.67,605.52,598.01
609918,0.15,0.25,0.28,0.31,0.33,0.36,0.37,0.39,0.41,0.42,0.43,0.45,0.47,0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.48
