Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100623,52199.89,52706.67,53853.35,55281.63,57473.2,60208.48,63519.63,68096.63,72428.76,76616.86,80424.55,84294.29,88279.17,92059.08,95453.46,98420.71,100893.22,102954.65,104609.49,105869.14,106817.69,107568.36,107406.78,107138.25,106772.44,106347.97,105856.13,105288.36
100624,35893.98,38410.51,39177.78,40470.99,42218.29,43847.16,45932.69,49083.96,52077.9,54977.85,57706.87,60498.85,63277.2,65888.86,68286.77,70398.05,72177.88,73660.64,74861.09,75804.81,76544.75,77115.83,76973.15,76781.39,76532.6,76255.32,75939.75,75572.81
100625,64806.83,71967.61,74680.92,77435.79,80561.13,84559.46,89403.46,95037.82,100899.89,104517.82,108077.15,111700.31,115269.21,118689.55,121875.01,124704.54,127090.72,129050.97,130743.03,132153.04,133298.99,134356.34,134882.86,135337.48,135702.2,136013.86,136267.88,136450.91
100626,43093.12,45559.51,46675.23,47121.78,47408.92,47695.75,48010.33,48580.1,49348.91,50089.0,50777.48,51436.04,52031.24,52611.46,53186.92,53675.17,54100.49,54437.02,54692.6,54916.03,55117.12,55168.25,54965.46,54770.24,54547.81,54310.69,54047.87,53732.89
100627,72088.17,74334.86,76065.5,77701.42,80026.87,83071.44,86899.83,92283.8,97396.4,102345.94,107021.25,111789.04,116741.37,121545.04,125909.61,129800.31,133090.07,135867.15,138233.7,140216.52,141841.73,143180.23,143384.17,143457.51,143401.12,143264.19,143035.97,142702.41
100628,41764.93,71605.93,80925.2,85457.59,91055.16,97301.21,104128.29,111800.79,119728.82,127789.53,135799.84,143832.42,151343.35,158646.35,165452.5,171780.23,177604.39,182992.26,187976.62,192586.91,196890.2,200945.7,204498.01,207898.21,209221.38,209155.33,209010.53,208791.72
100629,67604.24,78708.68,84027.58,87463.3,91195.15,95113.08,106183.76,118991.09,131882.37,138196.42,141475.91,144835.77,148183.19,151523.5,154759.16,157730.85,160320.1,162545.06,164641.98,166552.21,168228.06,169873.7,171125.53,172337.49,173470.41,174578.76,175639.44,176631.49
100631,64030.26,79761.9,89387.23,90792.16,92385.74,94304.08,96604.49,99771.31,103030.14,106230.86,109255.66,112328.13,115401.39,118342.45,121028.57,123363.93,125334.82,126979.33,128369.04,129518.92,130449.7,131178.63,131350.52,131456.88,131479.19,131449.05,131359.21,131194.81
100632,49825.17,51175.2,52685.31,55107.37,57365.62,60270.75,64054.48,69567.81,75079.99,80642.45,86092.32,91628.43,97164.73,102407.42,107151.55,111321.24,114796.15,117641.64,120006.94,121920.42,123429.84,124673.8,124858.67,124913.66,124847.23,124704.4,124486.01,124183.37
100633,33834.54,34273.89,35165.44,69863.23,134178.44,129349.26,125373.59,121807.98,122190.78,122966.23,125206.74,127642.28,130245.52,135453.52,137362.82,139160.61,140310.85,141082.36,140812.85,140366.9,139782.32,139014.39,138070.11,137979.11,137828.85,137633.72,137401.2,137129.24
100634,69116.9,71061.61,75679.75,81074.67,86475.12,91834.54,100116.78,108323.49,117546.17,127232.08,134338.2,141445.83,146097.87,150430.62,154328.81,157689.54,160514.24,162767.03,164484.55,165840.03,166926.53,167500.28,167514.14,167409.68,167176.95,166848.78,166434.16,165907.74
100635,50152.39,49977.32,50105.05,50633.19,51636.06,53146.53,55320.23,58973.98,62548.95,66050.47,69446.91,72797.87,76425.86,80091.15,83593.14,86901.38,89922.45,92701.15,95136.94,97327.57,99316.31,101114.33,101136.5,101065.13,100902.21,100699.26,100432.34,100081.03
100637,75816.37,82988.3,87067.55,89960.95,94011.57,98538.04,104146.42,110880.74,117791.65,122780.41,127644.95,132602.28,137541.56,142325.95,146784.12,150759.79,154108.77,156848.69,159238.4,161254.81,162918.49,164407.08,165194.8,165882.45,166455.24,166962.41,167397.16,167742.78
100638,52428.89,55360.08,60007.31,63860.74,67249.34,71093.91,75585.54,81590.52,87369.06,93010.74,98405.63,103370.7,108337.37,113084.71,117497.65,121514.26,125033.31,128126.94,130346.66,131726.51,132813.39,133657.09,133466.0,133193.76,132835.35,132426.1,131956.46,131412.99
100639,63360.05,67912.54,72039.59,76030.3,80435.17,84791.78,89349.06,93891.74,98281.5,102614.52,106828.86,111101.45,113720.67,116146.52,118453.5,120531.59,122304.46,123785.93,125141.0,126340.03,127356.79,128310.77,128898.52,129447.3,129930.75,130381.44,130788.68,131137.9
100640,76453.12,77311.08,78591.37,79533.36,80572.1,82019.13,85296.79,89633.06,94560.78,99662.29,104815.04,109923.46,114995.04,119890.69,124487.16,128697.97,131199.62,133288.79,134967.83,136312.75,137394.93,138198.6,138065.19,137826.91,137475.99,137047.42,136541.85,135937.69
100641,50166.97,56251.42,61533.35,67894.81,74937.41,82065.97,91084.82,97062.86,103255.62,107496.29,111691.35,115850.05,119967.9,124079.7,127910.99,129434.63,130794.8,131954.56,132964.53,133871.2,134683.79,135323.82,135340.02,135342.22,135291.9,135218.39,135103.44,134911.71
100642,67921.94,78915.2,81669.77,82155.04,82483.39,82831.94,83283.9,84185.78,85379.04,86532.05,87605.35,88611.82,89592.88,90547.76,91473.96,92266.6,92937.63,93508.55,93991.65,94378.46,94664.81,94902.65,94634.29,94345.92,94010.23,93656.78,93268.66,92826.86
100644,44206.7,59786.05,65512.03,70267.37,75000.11,79301.89,82607.01,86091.71,89698.99,91160.57,92591.11,93973.88,95324.48,96694.98,98079.17,99368.41,100516.69,101555.69,102563.4,103495.98,104311.71,105130.03,105730.26,106316.74,106849.12,107373.65,107869.01,108314.5
100645,74879.43,89345.19,98119.77,105138.76,112515.19,120229.34,130415.41,142174.81,153978.34,158487.68,162932.79,167387.54,169697.11,171752.16,173695.73,175416.68,176887.5,178140.48,179287.5,180291.83,181117.17,181923.34,182539.38,183105.9,183597.99,184057.14,184468.48,184821.47
100647,41628.98,47703.75,47584.63,47910.78,48214.85,48501.06,48927.88,49917.26,51054.16,52168.83,53244.3,54279.13,55243.38,56195.81,57180.33,58078.92,58885.34,59598.93,60255.33,60845.93,61369.52,61831.47,61721.1,61621.3,61496.03,61371.83,61229.18,61043.26
200101,53962.2,54413.27,54948.96,55505.62,56623.18,58238.57,60702.4,65380.34,70129.47,74889.2,79561.18,84166.6,88942.86,93660.05,98144.42,102310.34,106084.45,109515.47,112537.07,115158.51,117429.34,119538.35,119212.94,118774.58,118229.86,117629.29,116957.84,116191.25
200102,107298.18,112696.09,116149.54,118851.75,122197.41,126322.17,131460.45,138722.04,146176.77,153653.66,160850.74,168177.92,175405.83,182250.72,188500.4,193980.72,198641.67,202521.27,205779.57,208486.87,210373.06,211729.37,211783.2,211661.97,211356.88,210928.65,210374.1,209673.92
200103,57490.08,60670.68,62229.01,63674.71,65887.48,68848.03,72880.85,79002.64,85463.48,92052.06,98619.09,105073.42,111537.63,117758.14,123597.3,128941.86,133738.92,138016.15,141689.97,144813.4,147473.42,149768.63,150028.35,150065.7,149897.05,149598.66,149177.5,148620.76
200104,62575.53,66674.5,68406.79,69539.05,71351.54,73702.43,76871.68,81885.36,86799.8,91653.63,96283.49,100992.07,105648.33,109981.11,113893.9,117296.47,120136.52,122475.07,124358.55,125797.69,126859.2,127636.91,127226.61,126709.56,126087.09,125411.65,124666.41,123835.91
200105,60823.35,60691.09,61747.3,63186.24,65417.87,68260.75,72009.33,77878.64,83364.15,88652.89,93582.56,98602.95,103693.04,108524.79,112909.15,116766.93,120034.44,122775.86,125074.28,126941.53,128397.78,129577.02,129274.83,128856.82,128327.86,127750.31,127095.71,126345.65
200106,46176.72,46226.42,46573.13,47009.63,47934.71,49375.03,51485.32,55219.72,58847.77,62396.41,65814.98,69175.35,72861.96,76584.51,80077.53,83348.47,86332.18,89097.52,91544.12,93731.07,95672.76,97505.63,97369.77,97118.05,96764.9,96353.13,95867.94,95298.83
