time,apparent_power,real_power,reactive_power
2025-02-28T18:00:00,199861.51103305817,195435.6,41827.676
2025-02-28T18:30:00,197637.55323696136,193017.55,42483.277
2025-02-28T19:00:00,178668.94970035553,173398.5,43076.11
2025-02-28T19:30:00,176403.82515239716,170958.67,43490.7
2025-02-28T20:00:00,172140.52237319946,166090.44,45236.363
2025-02-28T20:30:00,151445.81133651733,144547.4,45187.176
2025-02-28T21:00:00,134365.26220417023,126889.125,44194.727
2025-02-28T21:30:00,132826.37209129333,125188.39,44392.7
2025-02-28T22:00:00,120489.34691619873,112322.28,43604.902
2025-02-28T22:30:00,120343.19347667694,112600.36,42469.332
2025-02-28T23:00:00,105969.7736158371,97658.63,41138.598
2025-02-28T23:30:00,98868.29144382477,90452.83,39915.227
2025-03-01T00:00:00,90594.01254940033,81173.97,40225.137
2025-03-01T00:30:00,89477.73414230347,80409.016,39251.176
2025-03-01T01:00:00,81731.39105033875,72219,38267.95
2025-03-01T01:30:00,81183.67412471771,71516.41,38421.254
2025-03-01T02:00:00,76962.73976325989,66571.11,38620.598
2025-03-01T02:30:00,78057.98049354553,68079.68,38186.453
2025-03-01T03:00:00,79718.37796592712,69952.48,38231.805
2025-03-01T03:30:00,77520.67279815674,67681.11,37798.445
2025-03-01T04:00:00,80033.93811035156,70769.22,37378.453
2025-03-01T04:30:00,78040.99547195435,68122.7,38074.85
2025-03-01T05:00:00,77746.12948989868,67569.945,38454.695
2025-03-01T05:30:00,79968.04055404663,69998.414,38666.652
2025-03-01T06:00:00,75907.66493797302,66255.86,37042.336
2025-03-01T06:30:00,81071.87911987305,71857.61,37538.426
2025-03-01T07:00:00,99605.22177219391,91396.38,39596.734
2025-03-01T07:30:00,105232.55631637573,98153.78,37943.73
2025-03-01T08:00:00,138343.1185617447,132608.34,39418.844
2025-03-01T08:30:00,149171.94108486176,143779.28,39746.55
2025-03-01T09:00:00,150021.7250213623,144631.02,39854.547
2025-03-01T09:30:00,162986.50197029114,157623.77,41465.05
2025-03-01T10:00:00,159952.80320072174,155407.11,37862.01
2025-03-01T10:30:00,162331.33088111877,155725.33,45837.562
2025-03-01T11:00:00,151374.14221858978,143326.6,48699.273
2025-03-01T11:30:00,147089.44647407532,140153.62,44634.836
2025-03-01T12:00:00,144951.6701412201,138835.38,41662.043
2025-03-01T12:30:00,148310.48118019104,142773.05,40147.93
2025-03-01T13:00:00,148015.1402759552,142875.66,38665.605
2025-03-01T13:30:00,125668.72104072571,119155.234,39933.17
2025-03-01T14:00:00,119556.57105064392,111972.4,41904.117
2025-03-01T14:30:00,108038.54214668274,98860.484,43576.734
2025-03-01T15:00:00,119176.31014060974,113174.44,37343.54
2025-03-01T15:30:00,121731.54154014587,115069.914,39717.54
2025-03-01T16:00:00,133626.25415325165,126985.02,41602.637
2025-03-01T16:30:00,146393.96741390228,140945.5,39567.137
2025-03-01T17:00:00,163765.50372123718,158813.36,39968.215
2025-03-01T17:30:00,186009.0797290802,181153.31,42223.87
2025-03-01T18:00:00,188691.1071844101,184140.19,41191.32
2025-03-01T18:30:00,193574.20280361176,189180.31,41009.527
2025-03-01T19:00:00,188352.36735534668,183135,44024.844
2025-03-01T19:30:00,170496.07302093506,164826.62,43601.53
2025-03-01T20:00:00,166727.94113731384,161344.48,42025.76
2025-03-01T20:30:00,153017.5243549347,146775.94,43257.242
2025-03-01T21:00:00,148664.05089569092,141804.55,44637.074
2025-03-01T21:30:00,137515.905046463,130209.164,44228.926
2025-03-01T22:00:00,131847.83946800232,124385.6,43727.273
2025-03-01T22:30:00,124918.78003501892,117450.125,42546.086
2025-03-01T23:00:00,123382.25094032288,116238.38,41374.13
2025-03-01T23:30:00,108155.48287391663,100034.47,41118.28
2025-03-02T00:00:00,106024.2037525177,98556.71,39085.895
2025-03-02T00:30:00,92716.56011772156,84334.695,38522.984
2025-03-02T01:00:00,89775.94552993774,81142.164,38414.45
2025-03-02T01:30:00,91426.65096092224,82615.086,39160.957
2025-03-02T02:00:00,82511.67410087585,73461.33,37571.387
2025-03-02T02:30:00,80356.77227020264,70803.89,38000.26
2025-03-02T03:00:00,78344.35583877563,68742.734,37580.246
2025-03-02T03:30:00,80947.89176559448,72287.625,36428.844
2025-03-02T04:00:00,77512.55046844482,68938.35,35435.85
2025-03-02T04:30:00,77296.17248725891,68280.34,36228.344
2025-03-02T05:00:00,79111.4891834259,70183.02,36509.87
2025-03-02T05:30:00,70823.44744300842,60368.613,37035
2025-03-02T06:00:00,74287.51767349243,64454.273,36936.184
2025-03-02T06:30:00,87118.46522712708,78527.74,37722.953
2025-03-02T07:00:00,87630.39813423157,79224.53,37450.77
2025-03-02T07:30:00,105211.36453056335,97600.54,39288.24
2025-03-02T08:00:00,120022.36246776581,113561.66,38847.37
2025-03-02T08:30:00,126719.30833625793,120783.83,38328.184
2025-03-02T09:00:00,159571.2287721634,154091.03,41459.977
2025-03-02T09:30:00,152065.9140815735,146510.67,40726.74
2025-03-02T10:00:00,141688.83484649658,136311.05,38665.547
2025-03-02T10:30:00,158572.10441684723,153608.81,39362.97
2025-03-02T11:00:00,167491.6984949112,162600.88,40179.91
2025-03-02T11:30:00,168321.07560443878,163727.75,39053.914
2025-03-02T12:00:00,170188.21553897858,166581.42,34851.934
2025-03-02T12:30:00,165122.39939975739,160306.3,39589.113
2025-03-02T13:00:00,170494.5324640274,165766.08,39874.74
2025-03-02T13:30:00,149408.49382591248,143698.88,40908.797
2025-03-02T14:00:00,150952.32672691345,145451.81,40377.895
2025-03-02T14:30:00,154657.59706401825,149625.88,39128.875
2025-03-02T15:00:00,156651.2141304016,151783.69,38746.793
2025-03-02T15:30:00,170499.69950580597,165417.83,41316.914
2025-03-02T16:00:00,182614.69682216644,177770.75,41781.44
2025-03-02T16:30:00,201117.10655975342,196814.25,41379.246
2025-03-02T17:00:00,219398.8545217514,215637.4,40452.04
2025-03-02T17:30:00,222292.13057422638,218221.12,42347.77
2025-03-02T18:00:00,217521.57703590393,213508.08,41592.523
2025-03-02T18:30:00,228233.99573898315,224568.38,40740.637
2025-03-02T19:00:00,229927.79219722748,225982.1,42413.27
2025-03-02T19:30:00,192308.8616886139,187248.92,43823.984
2025-03-02T20:00:00,179113.8978624344,173816.66,43238.37
2025-03-02T20:30:00,174877.48629283905,169537.89,42884.016
2025-03-02T21:00:00,164432.09699249268,158595.38,43421.45
2025-03-02T21:30:00,147341.6084690094,140651.73,43893.496
2025-03-02T22:00:00,131882.77813720703,124558.24,43339.49
2025-03-02T22:30:00,126434.83225250244,118984.8,42759.617
2025-03-02T23:00:00,112164.47854804993,104157.36,41618.688
2025-03-02T23:30:00,100788.74308013916,92993.43,38866.348
2025-03-03T00:00:00,93156.5055065155,84789.086,38586.85
2025-03-03T00:30:00,93605.94368743896,85241.97,38676.6
2025-03-03T01:00:00,94429.4002609253,86112.266,38750.348
2025-03-03T01:30:00,93726.68502807617,85210.91,39035.785
2025-03-03T02:00:00,85206.04219055176,76624.42,37266.176
2025-03-03T02:30:00,82528.96985244751,74035.01,36467.094
2025-03-03T03:00:00,76808.55492401123,67395.484,36842.945
2025-03-03T03:30:00,75673.66829490662,65665.27,37610.844
2025-03-03T04:00:00,81837.46986961365,72647.61,37678.855
2025-03-03T04:30:00,75041.20694732666,65330.586,36920.15
2025-03-03T05:00:00,70733.45187568665,61584.04,34794.07
2025-03-03T05:30:00,80999.78007125854,71912.54,37276.676
2025-03-03T06:00:00,88581.33471107483,80388.39,37206.984
2025-03-03T06:30:00,101919.11069965363,95064.81,36744.883
2025-03-03T07:00:00,129536.59086799622,123223.72,39945.508
2025-03-03T07:30:00,123989.83250427246,117939.98,38257.56
2025-03-03T08:00:00,132303.6960887909,127368.21,35799.523
2025-03-03T08:30:00,131244.96306800842,124843.37,40489.176
2025-03-03T09:00:00,132967.76994132996,126107.234,42159.133
2025-03-03T09:30:00,124389.66164016724,117588.93,40566.387
2025-03-03T10:00:00,130494.6026802063,123918.35,40903.344
2025-03-03T10:30:00,125680.95623588562,118384.13,42200.703
2025-03-03T11:00:00,124898.29021644592,117908.984,41195.32
2025-03-03T11:30:00,141168.69674491882,134599.02,42564.16
2025-03-03T12:00:00,128839.70472335815,122168.63,40920.594
2025-03-03T12:30:00,123702.80809211731,117324.84,39207.99
2025-03-03T13:00:00,128188.08818626404,122558.83,37570.188
2025-03-03T13:30:00,121235.49974060059,114429.414,40049.418
2025-03-03T14:00:00,117402.40366744995,109977.62,41088.3
2025-03-03T14:30:00,119901.46895885468,112277.04,42074.082
2025-03-03T15:00:00,128119.41335868835,122299.68,38175.555
2025-03-03T15:30:00,147477.30672740936,141653.83,41033.516
2025-03-03T16:00:00,172087.67813396454,167006.64,41508.418
2025-03-03T16:30:00,184633.02364349365,179807.34,41936.562
2025-03-03T17:00:00,187378.99466896057,182648.33,41838.707
2025-03-03T17:30:00,221482.7568359375,217485.7,41887.75
2025-03-03T18:00:00,210592.24890327454,205955.16,43949.594
2025-03-03T18:30:00,202195.9328546524,197586.14,42929.184
2025-03-03T19:00:00,200686.0069732666,195742.11,44270.73
2025-03-03T19:30:00,187403.03568077087,181967.69,44806.91
2025-03-03T20:00:00,183979.5786972046,178578.39,44252.04
2025-03-03T20:30:00,168843.5263299942,162959.83,44184.082
2025-03-03T21:00:00,154389.6746673584,147705.72,44935.426
2025-03-03T21:30:00,144005.8091506958,137018.31,44313.133
2025-03-03T22:00:00,134082.07763195038,127305.9,42085.758
2025-03-03T22:30:00,116174.77874088287,108462.73,41622.297
2025-03-03T23:00:00,102956.07152748108,94572.79,40693.25
2025-03-03T23:30:00,97861.1873550415,88785.27,41158.082
2025-03-04T00:00:00,91766.40912246704,82709.45,39751.984
2025-03-04T00:30:00,80535.9802532196,71419.695,37219.24
2025-03-04T01:00:00,74134.60565948486,63976.03,37456.74
2025-03-04T01:30:00,72348.19902801514,62596.816,36275.344
2025-03-04T02:00:00,74313.97548675537,65169.832,35713.58
2025-03-04T02:30:00,71534.31447792053,61539.562,36469.72
2025-03-04T03:00:00,70620.43703269958,60525.523,36385.53
2025-03-04T03:30:00,69796.90452575684,59581.703,36354.21
2025-03-04T04:00:00,73171.50158309937,64114.598,35261.69
2025-03-04T04:30:00,72987.46637535095,64178.56,34760.363
2025-03-04T05:00:00,79146.38048934937,69657.57,37576.223
2025-03-04T05:30:00,81468.0666217804,72250.04,37642.758
2025-03-04T06:00:00,93392.05341529846,85028.7,38628.945
2025-03-04T06:30:00,110952.88815307617,104232.58,38027.805
2025-03-04T07:00:00,122492.15057182312,116052.13,39194.758
2025-03-04T07:30:00,130746.88001918793,125061.24,38137.008
2025-03-04T08:00:00,118214.09251022339,112364.875,36724.74
2025-03-04T08:30:00,115757.37794876099,109656.12,37085.117
2025-03-04T09:00:00,123679.29348945618,117456.07,38738.086
2025-03-04T09:30:00,125216.18660736084,119381.336,37778.176
2025-03-04T10:00:00,124324.24230575562,117133.37,41668.83
2025-03-04T10:30:00,129986.28575515747,121413.08,46425.19
2025-03-04T11:00:00,120258.28451347351,112421.71,42701.453
2025-03-04T11:30:00,114452.09834861755,104682.16,46270.18
2025-03-04T12:00:00,119727.29323196411,110520.05,46042.855
2025-03-04T12:30:00,123383.549325943,115414.53,43623.227
2025-03-04T13:00:00,104146.04049873352,95292.266,42021.203
2025-03-04T13:30:00,111858.19539451599,103465.36,42510.88
2025-03-04T14:00:00,111348.79479980469,102986.35,42336.332
2025-03-04T14:30:00,118471.68601608276,108223.164,48200.484
2025-03-04T15:00:00,112309.97846412659,102694.86,45467.53
2025-03-04T15:30:00,113037.22577285767,103347.95,45788.81
2025-03-04T16:00:00,146245.590549469,137840.22,48865.58
2025-03-04T16:30:00,151867.53345489502,145342.08,44038.92
2025-03-04T17:00:00,159327.6214504242,153021.03,44383.07
2025-03-04T17:30:00,193746.65101146698,189728.22,39255.125
2025-03-04T18:00:00,189398.83954524994,184708.39,41889.49
2025-03-04T18:30:00,197558.69857692719,193294.47,40825.055
2025-03-04T19:00:00,194571.37428474426,189755.47,43021.87
2025-03-04T19:30:00,176769.700050354,171291.84,43664.98
2025-03-04T20:00:00,165385.7843360901,159453.02,43899.836
2025-03-04T20:30:00,144207.4398212433,137687.8,42870.223
2025-03-04T21:00:00,146204.54453086853,138956.3,45463.355
2025-03-04T21:30:00,141937.94378471375,135016.58,43782.47
2025-03-04T22:00:00,129964.11912536621,123182.945,41432.285
2025-03-04T22:30:00,116144.65934944153,108947.78,40248.77
2025-03-04T23:00:00,100284.09521865845,92033.08,39834.816
2025-03-04T23:30:00,93173.86404800415,84319.59,39643.1
2025-03-05T00:00:00,79061.15495681763,69673.555,37366.582
2025-03-05T00:30:00,75040.46367263794,65527.215,36568.5
2025-03-05T01:00:00,67156.46891403198,56794.793,35837.727
2025-03-05T01:30:00,67424.98461532593,56682.266,36513.688
2025-03-05T02:00:00,64773.59724998474,53733.016,36171.562
2025-03-05T02:30:00,64221.1676235199,52736.41,36650.09
2025-03-05T03:00:00,67210.8278427124,56753.543,36004.59
2025-03-05T03:30:00,66397.24738693237,56132.78,35464.14
2025-03-05T04:00:00,66405.11824417114,55969.473,35735.945
2025-03-05T04:30:00,66657.5838432312,56003.27,36150.617
2025-03-05T05:00:00,70277.43447303772,60246.395,36184.11
2025-03-05T05:30:00,71963.40021514893,62277.09,36059.6
2025-03-05T06:00:00,78076.22644424438,69706.266,35170.066
2025-03-05T06:30:00,91965.58613681793,84560.91,36154.137
2025-03-05T07:00:00,117340.89942359924,110890.12,38370.14
2025-03-05T07:30:00,132954.72646713257,127345.79,38210.08
2025-03-05T08:00:00,131374.9275522232,125273.11,39572.96
2025-03-05T08:30:00,126631.26476478577,120913.16,37622.953
2025-03-05T09:00:00,125291.64168357849,118178.164,41616.312
2025-03-05T09:30:00,129622.64991760254,122755.48,41630.816
2025-03-05T10:00:00,124711.85705566406,117738.68,41117.52
2025-03-05T10:30:00,121210.52467441559,114292.17,40364.473
2025-03-05T11:00:00,127987.65397644043,119806.87,45023.92
2025-03-05T11:30:00,114882.40643310547,106657.35,42686.965
2025-03-05T12:00:00,112636.53135871887,102143.65,47472.76
2025-03-05T12:30:00,104318.89347457886,89712.33,53236.547
2025-03-05T13:00:00,106170.72004699707,91455.78,53926.45
2025-03-05T13:30:00,108041.10260772705,89897.78,59927.195
2025-03-05T14:00:00,101441.13832855225,85605.92,54423.617
2025-03-05T14:30:00,104544.80440711975,91715.914,50177.758
2025-03-05T15:00:00,108614.75467300415,95505.33,51729.08
2025-03-05T15:30:00,113466.54501152039,100573.31,52532.52
2025-03-05T16:00:00,133214.4690322876,125377.87,45016.508
2025-03-05T16:30:00,149693.23551750183,144585.48,38769.844
2025-03-05T17:00:00,139559.4411945343,134678.81,36584.918
2025-03-05T17:30:00,165961.21740150452,161608.27,37761.043
2025-03-05T18:00:00,201730.58359527588,197595.11,40637.4
2025-03-05T18:30:00,206489.48229694366,202373.4,41023.297
2025-03-05T19:00:00,190278.57432365417,185836.5,40874.586
2025-03-05T19:30:00,186944.42180347443,181987.53,42763.973
2025-03-05T20:00:00,164550.99469947815,159239.72,41469.797
2025-03-05T20:30:00,162293.6825914383,156967.11,41237.95
2025-03-05T21:00:00,161958.93810462952,156132.42,43050.72
2025-03-05T21:30:00,134858.6912841797,128124.35,42083.457
2025-03-05T22:00:00,122814.87373924255,115399.13,42030.14
2025-03-05T22:30:00,105643.91664123535,97172.336,41450.867
2025-03-05T23:00:00,97587.57518959045,89008.59,40010.06
2025-03-05T23:30:00,89783.86973953247,81125.38,38468.375
2025-03-06T00:00:00,87360.42852592468,79072.93,37139.152
2025-03-06T00:30:00,85260.48417663574,77367.86,35826.875
2025-03-06T01:00:00,74241.98536109924,65082.766,35722.63
2025-03-06T01:30:00,82477.0429019928,73364.984,37683.445
2025-03-06T02:00:00,74814.92279052734,65730.445,35732.08
2025-03-06T02:30:00,79758.84574699402,71704.76,34927.08
2025-03-06T03:00:00,75971.78478813171,67126.914,35576.523
2025-03-06T03:30:00,77197.18111228943,68020.06,36505.832
2025-03-06T04:00:00,82161.48797798157,73789.734,36132.883
2025-03-06T04:30:00,81543.08756637573,73235.94,35857.67
2025-03-06T05:00:00,75998.90286254883,66469.77,36845.652
2025-03-06T05:30:00,81197.79791259766,72409.06,36742.484
2025-03-06T06:00:00,88499.61064529419,81435.33,34647.78
2025-03-06T06:30:00,101519.73555278778,94451.89,37216.89
2025-03-06T07:00:00,114889.17660522461,107962.23,39289.7
2025-03-06T07:30:00,129695.97303199768,124170.54,37452.926
2025-03-06T08:00:00,128846.59805011749,122925.13,38611.617
2025-03-06T08:30:00,123469.69089698792,117672.64,37388.695
2025-03-06T09:00:00,122772.32603549957,116941.164,37387.26
2025-03-06T09:30:00,108468.72887039185,101462.93,38350.223
2025-03-06T10:00:00,110375.93950271606,102932.31,39847.047
2025-03-06T10:30:00,102636.80575180054,94738.62,39483.008
2025-03-06T11:00:00,102638.45257949829,94416.805,40250.71
2025-03-06T11:30:00,90314.5786895752,80901.39,40145.832
2025-03-06T12:00:00,98473.2322101593,86030.23,47914.273
2025-03-06T12:30:00,105625.77965164185,91293.086,53126.05
2025-03-06T13:00:00,94217.20308685303,79154.6,51102.156
2025-03-06T13:30:00,96820.30557250977,82372.125,50882.266
2025-03-06T14:00:00,104345.20692062378,91187.805,50721.86
2025-03-06T14:30:00,90333.11923217773,75851.96,49056.63
2025-03-06T15:00:00,97238.24053955078,86943.375,43544.523
2025-03-06T15:30:00,113692.80906677246,104615.73,44515.227
2025-03-06T16:00:00,145694.24409484863,138663.06,44714.28
2025-03-06T16:30:00,162025.97034835815,156819.28,40744.65
2025-03-06T17:00:00,175852.5324869156,171134.72,40460.14
2025-03-06T17:30:00,187872.16707611084,183310.61,41148.195
2025-03-06T18:00:00,184968.6868238449,180078.22,42252.22
2025-03-06T18:30:00,190487.44714450836,185550.6,43086.473
2025-03-06T19:00:00,187697.9437084198,182766.56,42742.293
2025-03-06T19:30:00,185942.356965065,181021.03,42496.46
2025-03-06T20:00:00,157373.24210739136,151250.95,43468.203
2025-03-06T20:30:00,151181.1586380005,144965,42905.61
2025-03-06T21:00:00,140884.2555656433,133723.03,44345.52
2025-03-06T21:30:00,129131.92848396301,121696.31,43186.37
2025-03-06T22:00:00,111677.24248886108,103218.86,42634.18
2025-03-06T22:30:00,105443.37435722351,97332.69,40554.33
2025-03-06T23:00:00,92829.95279407501,84926.734,37481.32
2025-03-06T23:30:00,82637.98826026917,74336.87,36098.023
2025-03-07T00:00:00,78790.93261623383,69498.79,37120.47
2025-03-07T00:30:00,74821.48927974701,65550.086,36075.496
2025-03-07T01:00:00,70781.32868766785,60800.273,36239.8
2025-03-07T01:30:00,68412.2229385376,58743.035,35064.055
2025-03-07T02:00:00,67880.53512859344,58233.45,34880.26
2025-03-07T02:30:00,65567.69803905487,55649.883,34672.953
2025-03-07T03:00:00,65652.30504798889,55774.945,34632.08
2025-03-07T03:30:00,63166.508949279785,52230.54,35524.34
2025-03-07T04:00:00,69318.68885231018,60210.43,34347.996
2025-03-07T04:30:00,68233.90360927582,58975.812,34317.914
2025-03-07T05:00:00,67894.82946109772,58243.11,34891.95
2025-03-07T05:30:00,79014.19150352478,69862.19,36912.297
2025-03-07T06:00:00,89477.53116130829,82162.97,35432.688
2025-03-07T06:30:00,103130.70275974274,96187.09,37201.938
2025-03-07T07:00:00,112332.15129470825,105285.17,39160.5
2025-03-07T07:30:00,127578.39165878296,121623.07,38523.688
2025-03-07T08:00:00,124750.91310024261,118282.086,39650.2
2025-03-07T08:30:00,130205.26375102997,123395.4,41557.027
2025-03-07T09:00:00,118755.18395805359,112659.91,37557.15
2025-03-07T09:30:00,118313.28478813171,112261.68,37354.355
2025-03-07T10:00:00,115097.86443328857,108714.92,37796.625
2025-03-07T10:30:00,122948.47448730469,116964.37,37890.152
2025-03-07T11:00:00,117483.11495304108,110343.17,40331.97
2025-03-07T11:30:00,121517.2243976593,115028.59,39177.26
2025-03-07T12:00:00,133595.43969345093,127032.86,41356.92
2025-03-07T12:30:00,142752.5647201538,135264.1,45628.035
2025-03-07T13:00:00,130382.2449016571,123864.234,40708.496
2025-03-07T13:30:00,118845.3585281372,111958.195,39869.57
2025-03-07T14:00:00,120823.7861585617,113921.53,40252.6
2025-03-07T14:30:00,124011.79865550995,116383.84,42822.043
2025-03-07T15:00:00,134178.8779850006,128025.5,40167.695
2025-03-07T15:30:00,137566.70814228058,131507.67,40377.363
2025-03-07T16:00:00,150922.5136604309,144100.48,44862.63
2025-03-07T16:30:00,179134.2807788849,173435.92,44822.7
2025-03-07T17:00:00,148929.3146572113,143520.2,39773.004
2025-03-07T17:30:00,164585.16998577118,159305.7,41351.79
2025-03-07T18:00:00,178025.88751983643,173156.53,41352.535
2025-03-07T18:30:00,183202.98386573792,178400.03,41674.5
2025-03-07T19:00:00,183449.8860359192,179132.6,39564.824
2025-03-07T19:30:00,167309.92239046097,162303.55,40622.273
2025-03-07T20:00:00,144558.95769500732,138384.28,41798.145
2025-03-07T20:30:00,137965.51762580872,131239.52,42552.004
2025-03-07T21:00:00,140549.17694950104,133796.39,43041.812
2025-03-07T21:30:00,131572.88241004944,124140.17,43596.34
2025-03-07T22:00:00,127232.25302314758,119931.05,42480.46
2025-03-07T22:30:00,122774.3018989563,115924.67,40435.137
2025-03-07T23:00:00,112301.56457328796,105716.45,37890.28
2025-03-07T23:30:00,98606.61852455139,91975.516,35549.53
2025-03-08T00:00:00,94318.59607219696,86550.72,37482.94
2025-03-08T00:30:00,83601.62979698181,74506.4,37921.36
2025-03-08T01:00:00,78222.67266082764,69153.14,36559.94
2025-03-08T01:30:00,74244.90077209473,64350.9,37030.62
2025-03-08T02:00:00,71966.44586372375,61646.383,37133.445
2025-03-08T02:30:00,72454.86381530762,62863.562,36026.1
2025-03-08T03:00:00,70127.5844783783,61191.344,34256.35
2025-03-08T03:30:00,68275.49993515015,58477.375,35241.18
2025-03-08T04:00:00,69035.54393005371,59069.06,35731.68
2025-03-08T04:30:00,70075.55986213684,60237.367,35805.637
2025-03-08T05:00:00,71743.6219291687,62273.258,35625.676
2025-03-08T05:30:00,72721.40392112732,63327.6,35749.367
2025-03-08T06:00:00,80293.86146354675,72261.375,35005.69
2025-03-08T06:30:00,82206.5637626648,74109.39,35576.93
2025-03-08T07:00:00,95823.08672142029,88606.51,36482.203
2025-03-08T07:30:00,104800.4599647522,98405.32,36048.977
2025-03-08T08:00:00,134601.3187637329,128956,38572.844
2025-03-08T08:30:00,125621.59273910522,120240.164,36374.27
2025-03-08T09:00:00,135587.27064609528,130806.22,35688.117
2025-03-08T09:30:00,127457.56667041779,122721.94,34420.305
2025-03-08T10:00:00,141992.34361743927,137794.16,34272.4
2025-03-08T10:30:00,124096.20335865021,118433.04,37060.535
2025-03-08T11:00:00,129520.46028327942,122963.016,40689.64
2025-03-08T11:30:00,121617.73002433777,114214.23,41784.953
2025-03-08T12:00:00,137571.43853282928,130938.336,42202.527
2025-03-08T12:30:00,139168.39820098877,131917.31,44335.816
2025-03-08T13:00:00,128347.10567855835,116182.34,54540.277
2025-03-08T13:30:00,103141.35190582275,94703.61,40857.87
2025-03-08T14:00:00,100187.49694824219,91251,41361.695
2025-03-08T14:30:00,104149.51902770996,95715.586,41056.664
2025-03-08T15:00:00,97969.96757507324,90431.79,37685.617
2025-03-08T15:30:00,119258.01433944702,113212.58,37488.484
2025-03-08T16:00:00,137335.87451076508,132748.5,35199.137
2025-03-08T16:30:00,133120.3473033905,127796.08,37271.824
2025-03-08T17:00:00,136275.1907043457,130079.67,40622.723
2025-03-08T17:30:00,143933.9598903656,137718.58,41839.9
2025-03-08T18:00:00,156625.65852832794,151466.5,39868.496
2025-03-08T18:30:00,169635.03284454346,164440.95,41655.97
2025-03-08T19:00:00,157427.3391456604,151625.08,42346.22
2025-03-08T19:30:00,141936.15245056152,135461.25,42380.668
2025-03-08T20:00:00,148764.1695175171,142283.9,43428.883
2025-03-08T20:30:00,141353.9999408722,135058.86,41714.02
2025-03-08T21:00:00,137315.54743766785,130436.77,42916.293
2025-03-08T21:30:00,122163.00400352478,115337.98,40261.03
2025-03-08T22:00:00,118588.38070297241,111144.74,41352.746
2025-03-08T22:30:00,105488.62263679504,98657.91,37342.566
2025-03-08T23:00:00,99169.4831829071,91951.93,37140.656
2025-03-08T23:30:00,97141.47206115723,89489.27,37790.676
2025-03-09T00:00:00,87449.68834495544,79327.01,36805.89
2025-03-09T00:30:00,84416.65353012085,76564.61,35553.227
2025-03-09T01:00:00,78856.86641693115,70616.35,35096.098
2025-03-09T01:30:00,76364.66960144043,67649.77,35426.984
2025-03-09T02:00:00,71439.48764419556,62912.395,33847.17
2025-03-09T02:30:00,72053.82783317566,63121.625,34747.867
2025-03-09T03:00:00,73158.1122970581,64437.465,34639.9
2025-03-09T03:30:00,71856.81806182861,63720.05,33213.816
2025-03-09T04:00:00,77464.89444732666,69652.24,33902.44
2025-03-09T04:30:00,81422.70242118835,73376.51,35292.277
2025-03-09T05:00:00,75906.92831420898,67044.78,35592.957
2025-03-09T05:30:00,73599.178647995,64292.18,35823.938
2025-03-09T06:00:00,70291.51988983154,60559.63,35685.137
2025-03-09T06:30:00,76356.64519691467,67401.93,35879.2
2025-03-09T07:00:00,88582.67943000793,80544.54,36870.96
2025-03-09T07:30:00,111580.59586906433,104707.53,38555.973
2025-03-09T08:00:00,109004.12161064148,103199.48,35096.53
2025-03-09T08:30:00,121519.53151893616,116303.16,35221.766
2025-03-09T09:00:00,140132.23885917664,135713,34914.527
2025-03-09T09:30:00,142290.79826259613,138095.8,34296.07
2025-03-09T10:00:00,144615.47451877594,139791.14,37041.504
2025-03-09T10:30:00,138384.9663181305,133503.39,36431.355
2025-03-09T11:00:00,139967.77854156494,133235,42888.37
2025-03-09T11:30:00,158379.13997268677,151093.11,47484.984
2025-03-09T12:00:00,151482.30339813232,143359.47,48938.223
2025-03-09T12:30:00,142474.48085021973,131848.23,53990.926
2025-03-09T13:00:00,137026.7251777649,127604.06,49935.22
2025-03-09T13:30:00,126227.7955417633,117347.22,46509
2025-03-09T14:00:00,130737.80282211304,123477.96,42960.05
2025-03-09T14:30:00,131458.8985595703,123333.4,45500.715
2025-03-09T15:00:00,135372.71492004395,128397.46,42893.637
2025-03-09T15:30:00,147326.38668251038,141916.56,39556.938
2025-03-09T16:00:00,159541.82789993286,154717.19,38938.22
2025-03-09T16:30:00,161349.1536102295,156528.1,39147.223
2025-03-09T17:00:00,170923.56421470642,166770.16,37451.06
2025-03-09T17:30:00,199429.69291591644,195678.89,38496.42
2025-03-09T18:00:00,165896.93070316315,161278.97,38870.082
2025-03-09T18:30:00,160275.50155067444,154528.94,42532.832
2025-03-09T19:00:00,171636.17564296722,165572.14,45219.914
2025-03-09T19:30:00,178125.08203125,172221.48,45478.613
2025-03-09T20:00:00,143202.90189743042,136780.47,42404.887
2025-03-09T20:30:00,142188.13187599182,135981.94,41549.676
2025-03-09T21:00:00,134118.8803730011,127109.33,42791.273
2025-03-09T21:30:00,115406.19367218018,107470.125,42056.64
2025-03-09T22:00:00,110549.46306037903,103383.47,39154.074
2025-03-09T22:30:00,97535.28956985474,90153.18,37222.8
2025-03-09T23:00:00,90508.5665435791,82040.34,38225.42
2025-03-09T23:30:00,83429.09412002563,74460.74,37629.934
2025-03-10T00:00:00,92943.99630737305,84881.016,37865.543
2025-03-10T00:30:00,82997.89195251465,75050.58,35440.94
2025-03-10T01:00:00,79586.40759468079,70905.57,36144.11
2025-03-10T01:30:00,79181.88885307312,69765.88,37449.88
2025-03-10T02:00:00,69969.80380630493,60082.56,35858.883
2025-03-10T02:30:00,72669.95291519165,63544.33,35256.78
2025-03-10T03:00:00,73915.48686218262,65275.332,34678.957
