BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
400400,64.39,65.18,66.25,67.43,68.59,69.61,70.66,68.7,67.69,65.28,59.17,38.45,34.1,35.27,36.58,37.82,39.1,40.25,41.43,42.31,42.64,40.16,40.62,42.14,43.5,44.84,46.09,46.91
400421,29.16,30.98,35.83,40.88,45.78,50.36,55.0,57.2,59.29,61.3,62.51,61.35,63.28,65.64,68.39,71.2,74.2,77.09,80.33,83.5,86.91,89.73,92.77,95.98,98.8,101.55,104.11,105.75
401010,52.69,53.8,57.28,60.86,64.33,67.62,71.0,70.75,71.15,70.76,68.07,56.51,55.11,56.99,59.05,61.2,63.69,66.71,70.01,73.27,76.73,80.01,83.23,86.49,89.52,92.51,95.38,97.34
401044,14.65,15.54,16.65,17.9,19.47,20.92,22.35,23.82,25.22,26.58,27.84,28.92,30.41,31.64,33.16,34.72,36.41,38.11,39.98,41.81,43.76,45.44,47.19,49.01,50.62,52.2,53.68,54.68
401053,38.78,39.49,40.52,41.63,42.53,42.98,43.34,43.14,42.7,41.37,37.65,24.53,22.04,23.05,24.18,25.36,26.62,27.82,29.17,30.46,31.8,32.74,33.96,35.3,36.49,37.66,38.76,39.45
401212,21.4,22.6,25.02,27.54,29.93,32.15,34.43,36.08,37.66,39.33,40.84,42.26,44.08,45.59,47.37,49.14,51.03,52.81,54.78,56.61,58.38,58.9,60.51,62.58,64.39,66.14,67.77,68.81
609001_609004,10.82,11.35,14.58,17.89,21.61,25.2,28.8,29.96,31.07,32.19,33.18,33.78,34.96,36.19,37.51,38.85,40.27,41.66,43.16,44.6,46.03,47.04,48.4,49.91,51.32,52.7,54.03,54.94
609036,48.39,49.13,52.01,55.0,59.52,63.93,74.28,82.67,91.01,99.26,107.47,109.35,111.72,113.84,116.26,118.66,121.25,124.15,127.09,129.86,132.36,133.14,135.64,138.76,141.72,144.65,147.5,149.55
609051,56.75,58.32,61.64,65.2,70.94,86.36,101.67,115.71,129.68,143.56,147.58,151.41,155.71,159.35,163.56,167.75,172.2,176.85,181.63,186.08,190.15,191.34,195.29,200.28,204.91,209.48,213.88,216.97
609311_609302,190.92,192.83,197.61,202.57,211.74,220.54,229.28,235.25,241.57,247.39,252.05,251.6,257.28,264.37,272.0,279.82,288.33,298.02,308.14,318.15,328.42,337.99,347.87,357.97,367.66,377.3,386.75,393.51
609351,12.03,18.91,25.93,33.05,40.52,57.81,78.81,99.77,120.59,141.16,151.37,149.94,150.48,151.33,152.48,153.69,155.0,156.3,157.71,159.09,160.59,161.93,163.24,164.57,165.73,166.87,167.93,168.64
609595,10.71,10.79,10.92,11.06,11.33,11.58,11.83,11.55,11.46,11.12,10.17,6.73,6.07,6.37,6.69,7.01,7.35,7.69,8.04,8.39,8.74,9.06,9.39,9.74,10.07,10.39,10.71,10.93
609609,131.85,138.03,145.15,153.9,166.29,188.23,206.01,223.96,240.44,256.52,262.32,265.63,272.17,278.81,286.24,293.72,301.82,310.77,319.93,328.49,336.25,338.84,346.55,356.17,365.28,374.31,383.14,389.39
609621,1.05,1.13,1.26,1.39,1.58,1.75,1.92,2.1,2.28,2.47,2.66,2.86,3.08,3.28,3.51,3.74,3.98,4.22,4.48,4.73,4.99,5.22,5.46,5.71,5.94,6.16,6.38,6.53
609621_11/33KV,1.05,1.13,1.26,1.39,1.58,1.75,1.92,2.1,2.28,2.47,2.66,2.86,3.08,3.28,3.51,3.74,3.98,4.22,4.48,4.73,4.99,5.22,5.46,5.71,5.94,6.16,6.38,6.53
609621_132/11KV,0.03,0.06,0.09,0.13,0.16,0.19,0.22,0.25,0.29,0.32,0.35,0.39,0.43,0.46,0.5,0.53,0.57,0.61,0.66,0.7,0.75,0.79,0.84,0.88,0.92,0.95,0.99,1.01
609657_609659,25.83,28.56,38.72,49.11,60.38,83.15,105.9,123.17,140.6,157.92,163.63,169.07,175.43,181.07,187.48,194.25,201.48,208.47,216.04,223.36,231.1,238.38,245.37,252.4,258.82,265.09,271.13,275.08
609904,61.16,63.13,70.7,78.49,85.98,97.02,108.14,114.89,121.53,128.11,130.08,129.71,132.49,135.87,139.53,143.34,147.48,151.68,156.29,160.69,165.17,168.37,172.52,177.12,181.31,185.43,189.38,191.95
609918,8.59,8.62,8.66,8.7,8.74,8.79,8.84,8.9,8.95,9.02,9.08,9.14,9.21,9.27,9.34,9.41,9.51,9.7,9.9,10.1,10.31,10.51,10.71,10.92,11.12,11.31,11.51,11.65
