Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100136,55062.82,58391.23,60303.29,61800.73,63521.91,65735.34,68294.34,70949.02,73433.54,75918.39,78353.08,80792.05,83757.24,86677.4,89337.6,91803.23,93985.97,95888.91,97638.16,99265.38,100752.71,102105.85,103261.24,104215.35,105053.89,105793.27,106441.06,106948.73
100138,53150.28,62983.56,67665.53,71213.87,74678.53,78269.89,81945.19,85720.65,89765.46,93830.98,97837.54,101806.96,105905.59,109987.1,114001.35,117837.37,121497.0,125020.65,128520.51,131940.51,135232.51,138565.69,141811.31,144997.36,146642.25,147250.28,147819.84,148331.31
100139,61296.29,65991.97,68182.93,69297.74,70336.53,71778.57,73462.01,75165.93,77190.97,79180.22,81088.56,82962.98,85365.23,87764.83,89883.01,91823.61,93543.16,95013.65,96296.62,97448.06,98475.42,99374.47,100085.33,100588.3,100980.7,101278.5,101489.88,101483.23
100140,76557.53,79654.61,81273.56,81738.99,81808.56,81867.12,81906.13,81918.69,82634.03,83294.08,83887.02,84432.09,85013.28,85550.85,86000.42,86359.76,86644.62,86847.83,86987.17,87076.42,87121.28,87127.36,87055.7,86910.84,86718.68,86484.28,86206.65,85859.55
100502_T11_T12,84982.73,86904.53,89624.55,91840.62,93668.93,95508.22,95879.79,96264.38,97329.89,98354.41,99296.87,100175.9,101097.36,101982.06,102787.88,103459.15,104021.0,104485.26,104893.36,105239.37,105510.72,105771.55,105949.88,106044.19,106086.16,106082.81,106031.0,105895.59
100502_T13,12543.19,12828.76,13150.63,13447.29,13713.49,13988.45,14268.2,14578.38,14889.12,15198.77,15494.34,15779.26,16068.86,16359.55,16652.24,16907.53,17130.24,17326.78,17523.88,17710.26,17874.88,18055.05,18220.68,18372.09,18515.65,18653.22,18783.04,18892.38
100508,67918.34,80627.23,85276.91,87755.42,89980.23,92275.52,93164.67,94099.26,95379.13,96593.91,97726.6,98794.49,99937.03,101054.5,102091.59,102979.04,103738.1,104403.01,105026.0,105580.88,106039.99,106513.22,106915.98,107245.35,107527.31,107767.89,107966.0,108096.5
100509,19634.26,22596.2,23465.37,23621.39,23677.12,23717.22,23743.68,23770.95,23950.48,24119.98,24272.95,24414.42,24548.72,24676.06,24791.38,24881.94,24953.26,25001.93,25041.32,25070.48,25087.95,25104.0,25104.28,25090.2,25066.63,25034.67,24993.32,24934.75
100601_T11_T12,78063.9,88348.78,92264.64,94231.09,96091.44,98223.64,100528.88,103028.71,105927.28,108903.4,111819.42,114698.61,117834.02,120964.83,123917.84,126546.13,128835.31,130798.03,132653.85,134331.67,135769.18,137230.18,138532.14,139708.69,140800.56,141820.6,142775.57,143642.27
100601_T14,45121.49,47672.33,49579.55,50936.79,52174.09,53499.64,54898.23,56390.86,58018.73,59669.74,60761.73,61838.35,62988.19,64120.16,65182.46,66112.91,66914.9,67601.76,68223.51,68768.38,69223.32,69663.3,70029.02,70324.41,70576.95,70794.97,70978.92,71103.19
100602,57601.58,58720.03,59304.3,59495.88,60283.15,61087.35,62001.9,63064.38,64375.06,65667.17,66975.05,68343.55,69132.22,69839.41,70570.16,71206.72,71730.38,72115.88,72500.4,72863.17,73184.17,73494.16,73624.68,73713.52,73761.86,73774.99,73739.77,73608.98
100603,47458.19,48251.87,49411.19,50631.16,51924.87,53624.69,55779.17,58370.56,61668.83,73968.67,85905.06,89793.43,94014.99,99877.52,103924.81,107634.67,110791.48,113448.43,115905.3,118009.53,119787.94,121283.83,122532.45,123355.23,124045.35,124639.1,125158.95,125573.36
100605,57771.16,59561.14,67790.69,80617.14,81462.86,82746.43,84372.89,86111.61,87832.17,89537.36,91204.54,92897.0,95098.01,97227.48,99174.79,100946.91,102486.29,103837.32,105078.75,106216.58,107236.88,108168.84,108901.44,109483.63,109968.2,110367.19,110687.67,110831.5
100607,107440.99,116848.61,120445.95,121576.37,122171.68,122744.17,123307.1,123909.46,125267.78,126574.64,127789.84,128955.4,130160.91,131316.75,132379.11,133282.1,134050.86,134644.03,135135.18,135566.95,135952.28,136280.71,136464.65,136498.25,136457.23,136356.57,136185.2,135850.11
100608,55334.97,56740.77,58273.02,59726.59,61382.02,63640.62,66322.04,69093.84,71840.98,74600.01,77301.42,80021.17,83401.22,86720.04,89699.9,92443.39,94881.81,97026.89,98963.46,100731.94,102323.91,103744.34,104936.11,105898.92,106724.12,107428.5,108024.77,108418.26
100609,73086.51,75554.28,78003.5,80359.6,82663.53,85288.84,88201.84,91252.77,94277.5,97295.71,100287.66,102084.97,104289.67,106409.91,108390.51,110185.66,111726.66,113033.28,114252.58,115373.28,116371.63,117306.15,118019.1,118590.3,119061.86,119445.6,119738.71,119874.5
100610_T11_T12,62749.64,66459.86,69196.85,70661.74,71998.7,73538.91,75288.99,77216.7,79750.07,82419.56,85192.56,87434.15,89845.86,92222.42,94453.68,96505.18,98305.94,99789.32,101079.38,102205.35,103169.49,103976.25,104595.07,105056.08,105420.74,105710.08,105925.24,106032.3
100610_T13,15065.33,18011.38,21369.52,24857.34,28917.27,33059.87,36686.78,39190.34,41723.89,44256.5,46775.08,49292.51,50074.46,50858.68,51592.26,52289.22,52918.86,53451.62,53960.66,54449.79,54907.26,55339.48,55729.46,56075.75,56398.53,56701.34,56984.94,57238.17
100611,98439.91,117595.53,128056.3,135709.82,145353.91,147661.82,150058.25,152515.19,155970.58,159490.97,163024.39,166586.71,170237.35,173846.97,177338.97,180684.99,183850.21,186785.01,189530.78,192159.01,194696.25,197059.54,199261.48,201284.45,203212.76,205066.45,206843.36,208470.48
100612,44672.38,49490.54,51146.97,51611.42,51870.16,52126.94,52387.92,52666.12,53096.33,53503.54,53877.14,54232.89,54599.69,54944.99,55252.04,55505.9,55716.66,55866.49,55975.85,56064.22,56139.7,56188.06,56183.36,56123.56,56036.23,55926.68,55791.03,55596.56
100613,61133.46,63216.91,64247.82,64844.94,65621.09,66837.25,68442.1,70214.67,72112.61,73990.81,75890.12,77826.7,80241.23,82630.36,84899.4,87007.69,88876.08,90448.99,91889.76,93218.42,94414.2,95516.24,96392.16,97096.21,97697.78,98214.31,98644.56,98861.16
100614,53177.35,56400.41,60222.98,63216.05,67506.04,71509.08,73549.34,75743.49,77955.23,79616.52,81259.31,82912.46,85108.46,87277.96,89290.49,91130.45,92743.04,94120.57,95389.83,96551.45,97586.04,98547.59,99254.48,99803.34,100252.52,100616.2,100893.93,100959.82
100615,80560.87,82599.62,83891.52,84832.87,86152.25,88376.54,91563.97,95492.31,100230.77,105497.01,111243.15,117342.26,124140.65,130775.3,136924.25,142476.25,147309.75,151413.99,154862.69,157729.36,160067.48,161967.08,163373.94,164390.35,165162.36,165752.21,166194.4,166337.16
100617,59219.45,68650.07,72043.52,73797.51,75539.99,77538.13,79645.4,81871.67,84208.9,86566.71,88823.8,91007.97,93460.62,95910.09,98220.04,100279.65,102082.24,103713.52,105300.09,106771.91,108062.07,109412.58,110651.23,111789.6,112861.24,113874.4,114833.31,115722.45
100618,27848.9,34295.46,36613.88,38269.9,39939.38,41880.3,44125.24,46667.76,49690.27,52978.58,87709.26,90741.1,94104.47,97441.99,241048.49,243610.82,244716.34,245692.48,248220.51,250499.88,252565.63,254422.57,256105.39,255485.1,254772.68,253994.7,253165.48,252269.83
100620,44005.05,45961.56,47933.88,49461.15,51189.46,53381.64,55953.8,58721.81,61571.66,64523.75,67527.97,70590.01,74106.0,77569.91,80737.31,83544.96,85915.09,87915.32,89671.73,91206.39,92521.18,93692.35,94625.76,95362.78,95979.23,96493.66,96923.43,97237.28
